lexicon_id,lexicon_word,occurrences,modified_lexicon_entry,med_id,med_word,year,french_etymology,other_etymology,unknown_etymology,french_occurrences,other_occurrences,unknown_occurrences,pos_tag
13092,sporres,1,sporre,42333,spōre,1121,0,1,0,,1.0,,n.(2)
13093,spors,4,spor,42333,spōre,1121,0,1,0,,4.0,,n.(2)
13094,sposails,1,sposail,42360,spǒusaille,1330,1,0,0,1.0,,,n.
13095,sposayl,1,,42360,spǒusaille,1330,1,0,0,1.0,,,n.
13096,spourge,1,,42462,spurǧe,1300,1,1,0,1.0,1.0,,n.
13097,spourged,1,,42464,spurǧen,1330,1,0,0,1.0,,,v.
13098,spouse,32,,42362,spǒus(e,1200,1,0,0,32.0,,,n.
13099,spoused,29,,42368,spǒusen,1225,1,0,0,29.0,,,v.
13101,spousehod,4,spousehode,42371,spǒushē̆d,1200,0,0,1,,,4.0,n.
13102,spouseing,5,spousen,42368,spǒusen,1225,1,0,0,5.0,,,v.
13104,spousi,4,,42368,spǒusen,1225,1,0,0,4.0,,,v.
13105,spousing,1,,42372,spǒusing(e,1275,0,0,1,,,1.0,ger.
13106,spousy,4,,42368,spǒusen,1225,1,0,0,4.0,,,v.
13107,sprad,8,,46454,tọ̄̆sprēden,1200,0,1,0,,8.0,,v.
13108,spradde,4,,41995,sparren,1225,0,1,0,,4.0,,v.(1)
13109,sprang,2,,46456,tọ̄̆springen,1150,0,1,0,,2.0,,v.
13110,spred,3,,42395,spred,1500,0,0,1,,,3.0,n.
13111,spredden,1,,42397,sprēden,1175,0,1,0,,1.0,,v.
13112,sprede,3,,166,abǒutes,1450,0,0,1,,,3.0,prep.
13113,spring,14,,42426,spring,1150,0,1,0,,14.0,,n.
13114,springal,3,,42427,springald,1195,1,1,0,3.0,3.0,,n.
13115,springe,6,,42426,spring,1150,0,1,0,,6.0,,n.
13116,springeȝ,1,,42428,springen,1150,0,1,0,,1.0,,v.
13117,springes,3,,52139,welle-spring,1175,0,1,0,,3.0,,n.
13118,springeþ,14,,42428,springen,1150,0,1,0,,14.0,,v.
13119,sprong,29,,1559,an(d)springen,1390,0,1,0,,29.0,,v.
13120,spronge,1,,42428,springen,1150,0,1,0,,1.0,,v.
13121,sprongen,1,,42428,springen,1150,0,1,0,,1.0,,v.
13122,spures,2,spuren,42335,spōren,1225,0,1,0,,2.0,,v.
13123,spurned,1,,42467,spurnen,1150,0,1,0,,1.0,,v.
13124,spurs,1,spur,42335,spōren,1225,0,1,0,,1.0,,v.
13125,spusaile,1,,42360,spǒusaille,1330,1,0,0,1.0,,,n.
13126,spused,1,spusen,42368,spǒusen,1225,1,0,0,1.0,,,v.
13127,spusede,2,spusen,42368,spǒusen,1225,1,0,0,2.0,,,v.
13128,spusing,1,spusen,42368,spǒusen,1225,1,0,0,1.0,,,v.
13129,spusseayl,1,,42360,spǒusaille,1330,1,0,0,1.0,,,n.
13130,spye,1,,42192,spī(e,1300,1,1,0,1.0,1.0,,n.
13132,squached,1,squachen,42474,squachen,1325,1,0,0,1.0,,,v.
13133,squauȝte,1,,42493,squecchen,1330,0,0,1,,,1.0,v.
13134,squeymous,1,,42479,squaimǒus,1330,1,0,0,1.0,,,adj.
13135,squier,29,,42500,squier,1100,1,1,0,29.0,29.0,,n.
13136,squierie,1,,42502,squierī(e,1330,1,1,0,1.0,1.0,,n.
13137,squiers,18,squier,42500,squier,1100,1,1,0,18.0,18.0,,n.
13138,squir,1,,42517,squir-lẹ̄,1450,0,0,1,,,1.0,n.
13139,squirel,1,,42515,squirel,1199,1,1,0,1.0,1.0,,n.
13140,sscench,1,,39853,shenche,1200,0,1,0,,1.0,,n.
13141,sschadde,1,shadde,39724,shā̆de,1166,0,1,0,,1.0,,n.
13142,sschaft,5,shaft,39731,shaft(e,1175,0,1,0,,5.0,,n.(1)
13143,sschal,71,schal,52058,wei-scāle,1390,0,1,0,,71.0,,n.
13144,sschall,1,schal,52058,wei-scāle,1390,0,1,0,,1.0,,n.
13145,sschalt,23,schalt,40162,shulen,1121,0,1,0,,23.0,,v.(1)
13146,sschame,12,shame,39760,shāme,1150,0,1,0,,12.0,,n.
13147,sschanke,1,shanke,39780,shank(e,1175,0,1,0,,1.0,,n.
13148,sscharpe,2,sharpe,39799,sharpe,1275,0,1,0,,2.0,,adv.
13149,ssche,11,sche,39114,sẹ̄,1300,1,0,0,11.0,,,n.(2)
13150,sscheld,12,scheld,39833,shẹ̄ld,1150,0,1,0,,12.0,,n.
13151,sschende,4,shende,39856,shende,1335,0,1,0,,4.0,,n.
13152,sschenden,1,shenden,39857,shē̆nden,1175,0,1,0,,1.0,,v.
13153,sschene,1,schene,40083,shǒuven,1150,0,1,0,,1.0,,v.
13154,sscheppere,1,schepere,39911,shēther(e,1277,0,0,1,,,1.0,n.
13155,sschereue,1,shereue,40106,shreue,1259,0,1,0,,1.0,,n.
13156,sscherewe,1,shereuen,40106,shreue,1259,0,1,0,,1.0,,n.
13157,sscherewed,1,shereuen,40106,shreue,1259,0,1,0,,1.0,,n.
13158,sscherreue,2,sherreue,39988,shī̆r-rẹ̄̆ve,1100,0,1,0,,2.0,,n.
13159,sschet,1,shet,39904,shẹ̄t(e,1400,0,1,0,,1.0,,adv.
13160,sschete,1,shete,39901,shēte,1294,0,1,0,,1.0,,n.(1)
13161,sschette,2,shette,39904,shẹ̄t(e,1400,0,1,0,,2.0,,adv.
13162,sscheþe,1,sheþe,39909,shēthe,1350,0,1,0,,1.0,,n.(2)
13163,sschewe,1,schewe,41779,souen,1150,0,1,0,,1.0,,v.(1)
13164,sschewed,2,shewed,40083,shǒuven,1150,0,1,0,,2.0,,v.
13165,sschewede,1,schewen,41779,souen,1150,0,1,0,,1.0,,v.(1)
13166,sschilde,3,shilde,39936,shillen,1225,0,1,0,,3.0,,v.(1)
13167,sschille,1,schille,40677,skil,1150,0,1,0,,1.0,,n.
13168,sschitte,1,shitte,39996,shit,1150,0,1,0,,1.0,,n.
13169,sscho,1,scho,39823,shẹ̄,1160,0,1,0,,1.0,,pron.
13170,sschok,1,schok,38992,scough,1100,0,1,0,,1.0,,n.
13171,sscholde,40,sholde,40022,shōlde,1332,0,0,1,,,40.0,n.
13172,sscholden,10,scholden,38705,scalden,1230,1,1,0,10.0,10.0,,v.
13173,sscholdest,7,sholdest,40162,shulen,1121,0,1,0,,7.0,,v.(1)
13174,sscholdres,1,sholdren,40157,shulder,1150,0,1,0,,1.0,,n.
13175,sschole,1,schole,38915,scọ̄len,1425,0,0,1,,,1.0,v.
13176,sscholle,4,scholle,39088,scul(le,1215,0,1,0,,4.0,,n.
13177,sschollen,2,shollen,40162,shulen,1121,0,1,0,,2.0,,v.(1)
13178,sschome,1,shome,39760,shāme,1150,0,1,0,,1.0,,n.
13179,sschon,2,shon,40026,shọ̄n,1150,0,1,0,,2.0,,v.
13180,sschort,2,short,40053,short,1150,0,1,0,,2.0,,adj.
13181,sschrewe,1,shrewe,40092,shraf,1086,0,1,0,,1.0,,n.
13182,sschrewed,1,shrewen,40134,shrīven,1175,0,1,0,,1.0,,v.
13183,sschrichen,1,shrichen,40740,skrī̆ken,1200,0,1,0,,1.0,,v.
13184,sschulde,1,schulde,39845,shel(le,1200,1,1,0,1.0,1.0,,n.
13185,sschulle,20,schulle,38830,schulle,1300,0,1,0,,20.0,,n.
13187,sschullen,1,schulen,40162,shulen,1121,0,1,0,,1.0,,v.(1)
13188,sslen,1,slen,40820,slēn,1150,0,1,0,,1.0,,v.
13189,sswelle,1,swelle,44107,swelle,1300,0,0,1,,,1.0,adj.
13190,sswerd,1,swerd,44310,sword-fish,1475,0,0,1,,,1.0,n.
13191,stab[l]e,1,stablen,42534,stāblen,1330,1,1,0,1.0,1.0,,v.(2)
13192,stable,13,,42530,stāble,1300,0,0,1,,,13.0,adv.
13193,stabled,5,,42534,stāblen,1330,1,1,0,5.0,5.0,,v.(2)
13194,stablede,1,,42533,stāblen,1316,1,1,0,1.0,1.0,,v.(1)
13195,staf,27,,42552,staf,1121,0,1,0,,27.0,,n.
13198,stage,6,,42558,stage,1428,1,1,0,6.0,6.0,,adj.
13199,stages,2,,42557,stāǧe,1300,1,1,0,2.0,2.0,,n.
13201,stake,3,,42570,stāke,1199,0,1,0,,3.0,,n.
13202,stal,4,,42581,stāl(e,1226,1,0,0,4.0,,,adj.(1)
13203,stale,4,,42580,stāle,1475,1,1,0,4.0,4.0,,n.(5)
13204,staleworht,4,,42606,stal-worth,1225,0,1,0,,4.0,,adj.
13205,staleworth,1,,42606,stal-worth,1225,0,1,0,,1.0,,adj.
13206,staleworþe,1,,42606,stal-worth,1225,0,1,0,,1.0,,adj.
13207,stalked,1,,42590,stalked,1450,0,0,1,,,1.0,adj.
13208,stalle,1,,42599,stal(le,1275,0,0,1,,,1.0,adj.
13209,stalword,2,,42606,stal-worth,1225,0,1,0,,2.0,,adj.
13210,stalworde,1,,42606,stal-worth,1225,0,1,0,,1.0,,adj.
13211,stalworþ,13,,42607,stal-worth,1400,0,0,1,,,13.0,adv.
13212,stalworþli,1,,42613,stal-worthlī,1175,0,0,1,,,1.0,adv.
13213,stalworþliche,3,stalworþli,42613,stal-worthlī,1175,0,0,1,,,3.0,adv.
13214,stamered,1,,42615,stameren,1200,0,1,0,,1.0,,v.
13215,stan,4,,26945,marme-stān,1175,0,1,0,,4.0,,n.
13216,stand,8,,42630,stand(e,1275,0,1,0,,8.0,,n.
13217,standard,3,,42628,standard,1160,1,1,0,3.0,3.0,,n.
13218,stan-ded,1,stan-deden,43061,stōn-dēd,1300,0,0,1,,,1.0,adj.
13219,stang,1,,42637,stang,1382,0,0,1,,,1.0,n.(2)
13220,stank,4,,42641,stank,1250,1,1,0,4.0,4.0,,n.
13221,stant,13,,4898,bistō̆nden,1200,0,1,0,,13.0,,v.
13222,stap,1,,42796,step,1150,0,1,0,,1.0,,n.
13223,stapel,1,,42650,stāpel,1152,0,1,0,,1.0,,n.
13224,stapeles,1,,42650,stāpel,1152,0,1,0,,1.0,,n.
13225,star,1,,42657,stā̆r(e,1175,0,1,0,,1.0,,n.(2)
13226,stard,1,,42660,stāren,1225,0,1,0,,1.0,,v.
13227,stared,1,,42568,stairen,1400,0,1,0,,1.0,,v.
13228,starede,1,,42660,stāren,1225,0,1,0,,1.0,,v.
13229,starf,10,,42877,sterven,1126,0,1,0,,10.0,,v.
13230,stark,10,,42664,stark,1225,0,0,1,,,10.0,adv.
13231,starling,1,,42670,starling,1066,0,1,0,,1.0,,n.
13232,starlings,1,starling,42670,starling,1066,0,1,0,,1.0,,n.
13233,start,1,,42671,start-blīnd(e,1387,0,1,0,,1.0,,adj.
13234,starte,3,,42864,stert,1230,0,0,1,,,3.0,n.(2)
13235,starteling,1,startelen,42867,stertelen,1300,0,1,0,,1.0,,v.
13236,stat,9,,42672,stāt,1230,1,1,0,9.0,9.0,,n.
13237,state,3,,42672,stāt,1230,1,1,0,3.0,3.0,,n.
13239,statout,2,,42693,statūt(e,1300,1,1,0,2.0,2.0,,n.
13240,staue,1,,42708,stāve,1450,0,0,1,,,1.0,n.
13241,staues,4,stauen,42710,stā̆ven,1231,0,1,0,,4.0,,n.
13242,staumpes,1,staumpe,42695,staumpe,1330,1,0,0,1.0,,,n.
13243,staunche,2,,42698,staunche,1393,1,0,0,2.0,,,n.
13244,staunched,1,,42701,staunchen,1330,1,0,0,1.0,,,v.
13245,stay,1,,42565,stai,1225,1,0,0,1.0,,,n.(2)
13247,stede,446,,42716,stẹ̄de,1181,0,1,0,,446.0,,n.(2)
13248,stedefast,11,,42721,sted-fast,1175,0,1,0,,11.0,,adj.
13249,ste[de]fast,1,stedefaste,42721,sted-fast,1175,0,1,0,,1.0,,adj.
13251,steden,13,,42719,steden,1225,0,1,0,,13.0,,v.
13253,stedes,64,,42716,stẹ̄de,1181,0,1,0,,64.0,,n.(2)
13254,stedfast,2,,42722,sted-fast,1350,0,0,1,,,2.0,adv.
13255,stedfastliche,1,stedfastli,42725,sted-fastlī,1230,0,1,0,,1.0,,adv.
13256,steede,2,stede,42716,stẹ̄de,1181,0,1,0,,2.0,,n.(2)
13257,steeden,1,steden,42719,steden,1225,0,1,0,,1.0,,v.
13258,steek,1,stek,42942,stikke,1121,0,1,0,,1.0,,n.
13259,stef,20,,42733,stef,1296,0,1,0,,20.0,,adj.
13260,steffader,1,,42809,step-fā̆der,1225,0,1,0,,1.0,,n.
13261,stegȝ,1,,42911,stīen,1150,0,1,0,,1.0,,v.(1)
13262,steghȝ,5,stehȝ,42911,stīen,1150,0,1,0,,5.0,,v.(1)
13263,steȝe,1,,42911,stīen,1150,0,1,0,,1.0,,v.(1)
13265,steiȝ,1,,42911,stīen,1150,0,1,0,,1.0,,v.(1)
13266,steiȝe,4,,42911,stīen,1150,0,1,0,,4.0,,v.(1)
13267,steiȝen,1,,42911,stīen,1150,0,1,0,,1.0,,v.(1)
13268,steih,1,,42911,stīen,1150,0,1,0,,1.0,,v.(1)
13269,steke,1,,42747,stēke,1313,0,1,0,,1.0,,n.
13270,steked,1,,42749,stēken,1175,0,1,0,,1.0,,v.
13271,stel,14,,42756,stẹ̄̆l(e,1195,0,0,1,,,14.0,adj.
13272,stele,11,,42753,stēle,1200,0,1,0,,11.0,,n.(1)
13273,steles,3,,42753,stēle,1200,0,1,0,,3.0,,n.(1)
13274,steling,1,,42761,stẹ̄̆ling,1475,0,0,1,,,1.0,ger.
13275,stem,1,,42769,stēm,1150,0,1,0,,1.0,,n.
13276,stent,2,,42793,stent(e,1330,1,0,0,2.0,,,n.
13277,stente,2,,42793,stent(e,1330,1,0,0,2.0,,,n.
13278,step,2,,42796,step,1150,0,1,0,,2.0,,n.
13279,stepe,5,,42803,stepe,1325,0,0,1,,,5.0,n.(1)
13280,steped,1,,42808,stẹ̄pen,1325,0,1,0,,1.0,,v.
13281,stepel,1,,42807,stẹ̄pel,1121,0,1,0,,1.0,,n.
13282,stepmoder,2,,42812,step-mọ̄der,1275,0,1,0,,2.0,,n.
13283,stepmoderes,2,,42812,step-mọ̄der,1275,0,1,0,,2.0,,n.
13284,steppe,1,,43090,stop(pe,1086,0,1,0,,1.0,,n.
13285,ster,3,,42829,stẹ̄r(e,1275,0,1,0,,3.0,,adj.
13286,sterd,1,,42832,stẹ̄ren,1150,0,1,0,,1.0,,v.(1)
13287,stere,5,,42828,stẹ̄re,1325,0,1,0,,5.0,,n.(3)
13288,stered,2,,42832,stẹ̄ren,1150,0,1,0,,2.0,,v.(1)
13289,steren,1,,42832,stẹ̄ren,1150,0,1,0,,1.0,,v.(1)
13290,steres,1,,42826,stẹ̄r(e,1195,0,1,0,,1.0,,n.(1)
13291,sterk,3,,42668,starklī,1225,0,1,0,,3.0,,adv.
13292,sterling,1,,42842,sterling,1299,1,1,0,1.0,1.0,,n.
13293,stern,18,,42844,stern(e,1300,0,1,0,,18.0,,n.(2)
13294,sterne,27,,42846,sterne,1175,0,0,1,,,27.0,adv.
13295,ste[r]ne,1,sternen,42850,sternen,1250,0,1,0,,1.0,,v.
13296,sterneliche,2,sternli,42854,sternlī,1150,0,1,0,,2.0,,adj.
13297,sterner,1,stern,42844,stern(e,1300,0,1,0,,1.0,,n.(2)
13298,sternliche,6,sternli,42854,sternlī,1150,0,1,0,,6.0,,adj.
13299,sternne,1,sterne,42846,sterne,1175,0,0,1,,,1.0,adv.
13300,sterre,3,,42858,sterre,1121,0,1,0,,3.0,,n.
13301,sterren,1,,42858,sterre,1121,0,1,0,,1.0,,n.
13302,sterres,5,,42826,stẹ̄r(e,1195,0,1,0,,5.0,,n.(1)
13303,stert,13,,42863,stert,1168,0,1,0,,13.0,,n.(1)
13304,sterte,9,,52408,wēve-sterte,1450,0,0,1,,,9.0,n.
13305,sterten,2,,42869,sterten,1190,0,1,0,,2.0,,v.
13306,stertte,1,sterte,52408,wēve-sterte,1450,0,0,1,,,1.0,n.
13307,sterue,9,,42876,sterve,1220,0,1,0,,9.0,,n.
13308,sterueȝ,1,sterueth,42877,sterven,1126,0,1,0,,1.0,,v.
13309,steruen,2,,42877,sterven,1126,0,1,0,,2.0,,v.
13310,stet,3,,42880,stē̆ten,1330,0,1,0,,3.0,,v.
13311,stett,6,stet,42880,stē̆ten,1330,0,1,0,,6.0,,v.
13312,stetten,8,,42880,stē̆ten,1330,0,1,0,,8.0,,v.
13313,steuen,29,,42886,steuen,1225,0,1,0,,29.0,,v.(1)
13314,steuene,8,,42889,steven(e,1121,0,1,0,,8.0,,n.(1)
13316,steward,155,,42882,steuard,1100,1,1,0,155.0,155.0,,n.
13317,stewardes,3,,42882,steuard,1100,1,1,0,3.0,3.0,,n.
13318,stewerd,1,,42882,steuard,1100,1,1,0,1.0,1.0,,n.
13319,steye,3,,42564,stai,1294,1,1,0,3.0,3.0,,n.(1)
13321,steyȝe,3,,42911,stīen,1150,0,1,0,,3.0,,v.(1)
13322,sti,2,,42898,stī,1230,0,1,0,,2.0,,n.
13323,sticke,1,,42942,stikke,1121,0,1,0,,1.0,,n.
13324,stiel,54,,42945,stīle,1387,1,1,0,54.0,54.0,,n.(2)
13325,stif,3,,42914,stif,1230,0,0,1,,,3.0,adv.
13326,stifader,4,,42809,step-fā̆der,1225,0,1,0,,4.0,,n.
13327,stifadre,1,,42809,step-fā̆der,1225,0,1,0,,1.0,,n.
13328,stiffeste,1,stif,42914,stif,1230,0,0,1,,,1.0,adv.
13329,stifles,1,stifle,42919,stifle,1330,1,0,0,1.0,,,n.(1)
13330,stiȝe,1,,42898,stī,1230,0,1,0,,1.0,,n.
13331,stiked,4,,42939,stiken,1150,0,1,0,,4.0,,v.
13332,stikede,2,,42939,stiken,1150,0,1,0,,2.0,,v.
13333,stikeþ,1,,42939,stiken,1150,0,1,0,,1.0,,v.
13334,stil,1,,42950,stille,1150,0,1,0,,1.0,,adv.
13335,stile,1,,42945,stīle,1387,1,1,0,1.0,1.0,,n.(2)
13336,still,1,stil,42950,stille,1150,0,1,0,,1.0,,adv.
13337,stille,171,,42950,stille,1150,0,1,0,,171.0,,adv.
13338,stillelich,1,stilleli,42958,stillī,1175,0,1,0,,1.0,,adv.
13339,stilleliche,2,stilleli,42958,stillī,1175,0,1,0,,2.0,,adv.
13340,stilly,3,,42958,stillī,1175,0,1,0,,3.0,,adv.
13341,stilt,1,,42964,stilt(e,1283,0,1,0,,1.0,,n.
13342,stinckand,1,stincken,42975,stinken,1150,0,1,0,,1.0,,v.
13343,sting,2,,42969,sting,1200,0,1,0,,2.0,,n.
13344,stinge,1,,42969,sting,1200,0,1,0,,1.0,,n.
13345,stink,4,,42974,stink,1325,0,0,1,,,4.0,n.
13346,stinkand,2,stinken,42975,stinken,1150,0,1,0,,2.0,,v.
13347,stinkande,1,stinken,42975,stinken,1150,0,1,0,,1.0,,v.
13348,stinking,3,,42977,stinking(e,1330,0,0,1,,,3.0,ger.
13349,stint,12,,42979,stint,1375,0,0,1,,,12.0,n.(1)
13350,stinte,1,,42979,stint,1375,0,0,1,,,1.0,n.(1)
13351,stinten,1,,42981,stinten,1175,0,1,0,,1.0,,v.
13352,stintes,1,stinten,42981,stinten,1175,0,1,0,,1.0,,v.
13353,stintest,1,stinten,42981,stinten,1175,0,1,0,,1.0,,v.
13354,stipsire,1,,42816,step-sīre,1330,0,0,1,,,1.0,n.
13355,stir,4,,42995,stir,1450,0,1,0,,4.0,,n.
13356,stird,1,,42832,stẹ̄ren,1150,0,1,0,,1.0,,v.(1)
13357,stire,1,,42996,stīre,1450,0,1,0,,1.0,,n.
13358,stired,2,,42997,stiren,1150,0,1,0,,2.0,,v.
13359,stirede,1,,42997,stiren,1150,0,1,0,,1.0,,v.
13360,stiren,2,,42997,stiren,1150,0,1,0,,2.0,,v.
13361,stireþ,2,,42997,stiren,1150,0,1,0,,2.0,,v.
13362,stirop,10,,43004,stirop,1200,0,1,0,,10.0,,n.
13363,stirope,1,,43004,stirop,1200,0,1,0,,1.0,,n.
13364,stiropes,5,,43004,stirop,1200,0,1,0,,5.0,,n.
13365,stiropo,1,,43004,stirop,1200,0,1,0,,1.0,,n.
13366,stirt,50,,42864,stert,1230,0,0,1,,,50.0,n.(2)
13367,stir[t],1,stirten,2870,at-sterten,1225,0,1,0,,1.0,,v.
13368,stirte,2,,42864,stert,1230,0,0,1,,,2.0,n.(2)
13369,stirten,4,,2870,at-sterten,1225,0,1,0,,4.0,,v.
13370,stirtest,1,stirten,2870,at-sterten,1225,0,1,0,,1.0,,v.
13371,stite,1,,42880,stē̆ten,1330,0,1,0,,1.0,,v.
13372,stiþ,1,,43006,stith,1300,0,1,0,,1.0,,n.
13373,stiþe,15,,43008,stīth(e,1275,0,1,0,,15.0,,adv.
13374,stiue,2,,43017,stīve,1300,1,1,0,2.0,2.0,,n.(2)
13375,stiuours,2,stiuour,43021,stīvǒur,1230,1,0,0,2.0,,,n.
13376,stiward,31,,42882,steuard,1100,1,1,0,31.0,31.0,,n.
13377,stod,60,,43025,stọ̄̆d(e,1277,0,1,0,,60.0,,n.(2)
13378,stode,157,,43025,stọ̄̆d(e,1277,0,1,0,,157.0,,n.(2)
13379,stoden,10,,43027,stoden,1425,0,1,0,,10.0,,v.
13381,stok,2,,43034,stok,1166,0,1,0,,2.0,,n.(1)
13382,stokes,1,,43037,stọ̄̆k(e,1330,1,0,0,1.0,,,n.(2)
13383,stol,1,,43047,stọ̄l,1121,0,1,0,,1.0,,n.
13384,stole,5,,43048,stōle,1121,1,1,0,5.0,5.0,,n.
13385,stolen,6,,43049,stōlen,1475,0,0,1,,,6.0,v.
13386,stollen,3,,42759,stēlen,1150,0,1,0,,3.0,,v.
13387,ston,129,,43058,stōn,1126,0,1,0,,129.0,,n.
13388,stond,51,,43060,stō̆nd(e,1272,0,1,0,,51.0,,n.
13389,stondand,1,stonden,43063,stǒnden,1400,0,0,1,,,1.0,v.(2)
13390,stonde,30,,43060,stō̆nd(e,1272,0,1,0,,30.0,,n.
13391,stonde[n]d,1,stonden,43063,stǒnden,1400,0,0,1,,,1.0,v.(2)
13392,stonden,14,,43063,stǒnden,1400,0,0,1,,,14.0,v.(2)
13393,stondeþ,3,,43140,stǒund(e,1121,0,1,0,,3.0,,n.
13394,stondinde,1,stonden,43063,stǒnden,1400,0,0,1,,,1.0,v.(2)
13395,stone,1,,41998,sparre-stōne,1225,0,1,0,,1.0,,n.
13396,stones,35,,43175,stō̆ven,1086,0,1,0,,35.0,,n.
13397,stong,3,,42637,stang,1382,0,0,1,,,3.0,n.(2)
13398,stongen,2,,42971,stingen,1175,0,1,0,,2.0,,v.
13399,stonis,1,stonen,43068,stōnen,1175,0,0,1,,,1.0,v.(1)
13400,stonnes,1,stonne,43058,stōn,1126,0,1,0,,1.0,,n.
13401,stont,10,,43085,stont,1450,0,1,0,,10.0,,adj.
13402,ston[t],1,stunt,43469,stunt,1150,0,1,0,,1.0,,adj.
13403,stood,13,stod,43025,stọ̄̆d(e,1277,0,1,0,,13.0,,n.(2)
13404,stop,2,,43087,stop,1385,0,0,1,,,2.0,n.
13405,stope,1,,43147,stǒupe,1397,0,1,0,,1.0,,n.(1)
13406,stopped,1,,43092,stoppen,1230,0,1,0,,1.0,,v.
13407,stoppen,2,,43092,stoppen,1230,0,1,0,,2.0,,v.
13408,stor,2,,43098,stọ̄r(e,1200,0,1,0,,2.0,,n.(2)
13409,store,16,,43101,stọ̄re,1330,0,0,1,,,16.0,adv.
13410,stored,1,,43102,stōren,1275,1,1,0,1.0,1.0,,v.
13411,stori,14,,43107,stōrī(e,1384,0,1,0,,14.0,,n.(2)
13412,storie,2,,43107,stōrī(e,1384,0,1,0,,2.0,,n.(2)
13413,stories,1,,43106,stōrī(e,1250,1,1,0,1.0,1.0,,n.(1)
13414,storm,2,,43115,storm,1121,0,1,0,,2.0,,n.
13415,stormes,7,,43115,storm,1121,0,1,0,,7.0,,n.
13416,storue,1,,42850,sternen,1250,0,1,0,,1.0,,v.
13417,storuen,3,,21502,hunger-storven,1393,0,0,1,,,3.0,ppl.
13418,stouden,1,stouen,43137,stouen,1330,0,1,0,,1.0,,v.
13419,stouer,3,,43176,stōver,1330,1,1,0,3.0,3.0,,n.
13420,stouers,1,stouer,43176,stōver,1330,1,1,0,1.0,1.0,,n.
13421,stound,1,,43140,stǒund(e,1121,0,1,0,,1.0,,n.
13422,stounde,155,,43140,stǒund(e,1121,0,1,0,,155.0,,n.
13423,stoundes,2,,30424,ofte-sīthes,1175,0,1,0,,2.0,,adv.
13424,stounde[s],1,stounden,43141,stǒunden,1325,0,1,0,,1.0,,v.
13425,stoupe,5,,43148,stǒupe,1325,1,0,0,5.0,,,n.(2)
13426,stoupede,1,,43149,stǒupen,1225,0,1,0,,1.0,,v.
13427,stour,4,,43160,stǒur(e,1330,1,0,0,4.0,,,n.(2)
13428,stoures,1,,43159,stour(e,1322,1,1,0,1.0,1.0,,n.(1)
13429,stout,52,,43166,stǒut,1086,0,1,0,,52.0,,n.
13430,stoute,10,,43167,stǒute,1450,0,1,0,,10.0,,n.
13431,stoutelich,1,stoutli,43173,stǒutlī,1330,0,0,1,,,1.0,adv.
13432,stouteliche,2,stoutli,43173,stǒutlī,1330,0,0,1,,,2.0,adv.
13434,stoutliche,9,stoutli,43173,stǒutlī,1330,0,0,1,,,9.0,adv.
13435,stowe,1,,43137,stouen,1330,0,1,0,,1.0,,v.
13436,stowen,1,,43137,stouen,1330,0,1,0,,1.0,,v.
13437,strade,1,,43180,strāde,1450,1,1,0,1.0,1.0,,n.
13438,strait,2,,43256,streit,1275,1,0,0,2.0,,,adj.
13440,strake,1,,43195,strā̆ke,1470,0,0,1,,,1.0,n.(1)
13441,strand,3,,43203,strand,1400,0,0,1,,,3.0,n.
13442,strang,4,,43385,strong(e,1121,0,1,0,,4.0,,adv.
13443,strangest,1,strangen,43386,strongen,1150,0,1,0,,1.0,,v.
13444,strangled,1,,43207,stranglen,1300,1,1,0,1.0,1.0,,v.
13445,strangliche,1,strangli,43393,stronglī,1123,0,1,0,,1.0,,adv.
13447,straunge,1,,43218,straunǧe,1166,1,0,0,1.0,,,adj.
13448,stray,1,,43189,strai,1400,0,0,1,,,1.0,adv.
13449,streche,1,,43231,streche,1150,0,1,0,,1.0,,n.
13450,streȝt,1,,43236,streight,1325,0,0,1,,,1.0,adj.
13451,streȝte,1,,43228,strecchen,1200,0,1,0,,1.0,,v.
13452,streiȝt,4,,43242,streiʒt-wīse,1425,0,0,1,,,4.0,n.
13453,streinþe,1,,43299,strength(e,1121,0,1,0,,1.0,,n.
13454,streinþeles,1,,43307,strengthles,1175,0,0,1,,,1.0,adj.
13455,strem,6,,43273,strēm,1150,0,1,0,,6.0,,n.
13456,stremere,1,,43276,strēmer(e,1295,0,0,1,,,1.0,n.
13457,stremes,3,,43273,strēm,1150,0,1,0,,3.0,,n.
13458,stren,18,,43280,strẹ̄n,1175,0,1,0,,18.0,,n.
13459,streneþ,1,,43281,strẹ̄nen,1175,0,1,0,,1.0,,v.
13460,strenger,3,,43290,strenger,1194,0,0,1,,,3.0,n.
13461,strengere,2,,43292,strenger(e,1225,0,0,1,,,2.0,adv. comparative
13462,strenges,1,,43283,streng,1160,0,1,0,,1.0,,n.
13463,strengest,1,,43294,strengest,1225,0,1,0,,1.0,,adj. superlative
13464,strengeste,1,,43294,strengest,1225,0,1,0,,1.0,,adj. superlative
13465,strengȝe,1,strengthe,43299,strength(e,1121,0,1,0,,1.0,,n.
13466,strengthe,1,,43299,strength(e,1121,0,1,0,,1.0,,n.
13467,strengþe,73,,43299,strength(e,1121,0,1,0,,73.0,,n.
13468,streng[þ]e,1,strengþen,43300,strengthen,1225,0,0,1,,,1.0,v.
13469,stre(r)ngþe,1,strengþen,43300,strengthen,1225,0,0,1,,,1.0,v.
