stn;time;gre000m0;hto000m0;nto000m0;prestam0;rre150m0;tre200m0;ure200m0;sre000m0;tre200mn;tre200mx
SMA;189501;-;-;81;947.3;52.4;-4.6;83.1;2814;-18.0;9.5
SMA;189502;-;-;66;954.2;18.8;-7.0;80.2;5148;-17.5;4.0
SMA;189503;-;-;63;952.5;87.3;2.3;77.8;6798;-11.5;16.0
SMA;189504;-;-;52;955.6;76.8;9.8;69.9;11502;-1.0;23.5
SMA;189505;-;-;53;958.5;98.4;12.6;70.5;13884;0.5;27.0
SMA;189506;-;-;58;959.8;84.8;16.2;72.6;13254;5.5;31.5
SMA;189507;-;-;46;959.4;49.5;18.6;68.7;16704;7.5;34.5
SMA;189508;-;-;40;961.1;105.6;17.4;73.1;16103;7.5;30.0
SMA;189509;-;-;17;964.8;13.0;17.3;70.1;17208;5.0;32.5
SMA;189510;-;-;55;956.1;106.0;8.1;78.8;8202;-2.0;25.0
SMA;189511;-;-;74;960.9;88.0;6.5;85.7;3120;-3.5;22.0
SMA;189512;-;-;84;954.3;109.6;1.8;84.3;2316;-7.0;11.5
SMA;189601;-;-;73;967.7;22.9;-1.6;85.7;2874;-13.5;8.0
SMA;189602;-;-;72;967.5;10.2;-1.4;86.2;3990;-8.0;11.0
SMA;189603;-;-;68;955.8;118.5;7.0;72.8;6912;-2.5;21.0
SMA;189604;-;-;71;960.9;138.9;6.3;75.4;6534;-3.0;19.0
SMA;189605;-;-;55;958.8;90.8;11.3;69.8;12294;2.0;26.5
SMA;189606;-;-;57;957.9;106.4;16.5;73.3;11592;7.5;27.0
SMA;189607;-;-;52;959.9;143.4;18.0;73.7;14808;7.5;30.5
SMA;189608;-;-;70;958.8;119.6;14.9;78.9;8472;5.5;26.0
SMA;189609;-;-;66;957.5;159.2;13.8;81.5;9420;5.5;27.5
SMA;189610;-;-;64;954.3;120.0;8.0;84.5;6792;-1.0;21.5
SMA;189611;-;-;79;958.8;36.2;2.1;84.6;2724;-7.5;12.0
SMA;189612;-;-;89;955.6;45.4;0.2;88.9;570;-7.5;7.0
SMA;189701;-;-;82;952.7;19.1;-1.7;84.4;1440;-9.0;5.5
SMA;189702;-;-;68;964.6;128.7;4.5;80.2;4566;-3.0;16.0
SMA;189703;-;-;69;954.9;88.6;7.0;72.9;4986;-1.5;23.0
SMA;189704;-;-;71;955.0;87.5;8.6;73.9;7632;-1.0;24.5
SMA;189705;-;-;65;955.4;143.6;10.9;75.5;10152;0.0;27.0
SMA;189706;-;-;48;960.5;87.8;18.3;68.2;14916;5.5;32.0
SMA;189707;-;-;55;959.4;90.7;18.4;72.4;12888;9.5;32.0
SMA;189708;-;-;56;959.1;192.3;17.4;78.0;11994;8.0;30.5
SMA;189709;-;-;69;960.3;198.6;13.0;83.2;6882;3.0;26.5
SMA;189710;-;-;71;963.8;22.7;7.5;84.8;5532;-1.5;23.0
SMA;189711;-;-;72;966.5;11.1;3.3;85.6;4266;-8.0;15.5
SMA;189712;-;-;76;962.0;48.4;-0.1;84.6;2874;-9.0;13.0
SMA;189801;-;-;84;970.4;16.6;1.0;88.2;2340;-7.5;12.0
SMA;189802;-;-;67;957.9;102.8;1.2;75.8;4818;-11.0;12.5
SMA;189803;-;-;70;950.9;42.4;3.7;77.7;5622;-3.0;14.5
SMA;189804;-;-;58;956.1;101.9;8.9;74.2;8562;-1.0;21.0
SMA;189805;-;-;71;954.7;172.4;12.1;74.8;8166;2.0;27.0
SMA;189806;-;-;60;959.1;150.1;15.1;76.8;10188;3.5;30.5
SMA;189807;-;-;52;961.5;74.9;16.8;73.4;14280;6.5;31.5
SMA;189808;-;-;33;962.2;75.3;19.1;71.0;18276;7.0;34.0
SMA;189809;-;-;29;962.9;31.9;15.7;74.4;14550;2.5;31.5
SMA;189810;-;-;75;956.5;103.4;10.8;87.8;4218;3.5;21.0
SMA;189811;-;-;87;956.7;103.4;5.4;90.4;1668;-1.5;16.0
SMA;189812;-;-;76;966.6;54.1;1.1;86.9;3036;-10.5;9.5
SMA;189901;-;-;78;957.9;126.7;2.3;83.6;2232;-6.5;13.0
SMA;189902;-;-;35;959.2;23.8;3.4;72.8;10056;-9.0;18.5
SMA;189903;-;-;47;960.2;25.1;5.1;63.9;10074;-9.0;20.5
SMA;189904;-;-;72;955.9;159.0;8.2;74.1;7296;-2.5;22.0
SMA;189905;-;-;64;958.8;98.9;12.1;70.6;10392;1.0;26.0
SMA;189906;-;-;46;958.8;36.7;16.3;66.9;15438;6.0;29.0
SMA;189907;-;-;52;962.3;74.7;18.1;73.5;15138;8.5;33.5
SMA;189908;-;-;34;962.0;46.7;19.4;64.6;18672;6.5;33.0
SMA;189909;-;-;63;958.4;122.8;13.9;76.9;8118;3.5;31.0
SMA;189910;-;-;56;963.2;72.1;9.3;83.5;7811;-1.0;22.5
SMA;189911;-;-;68;967.8;15.7;4.3;85.2;4818;-5.0;21.5
SMA;189912;-;-;80;956.4;67.5;-2.2;82.8;2322;-14.5;12.0
SMA;190001;-;-;85;957.0;136.1;1.6;85.4;1776;-7.0;10.5
SMA;190002;-;-;79;949.1;69.0;3.3;79.8;2868;-5.0;19.5
SMA;190003;-;-;64;955.1;66.1;0.9;75.6;6156;-14.0;15.0
SMA;190004;-;-;58;958.0;71.4;7.7;71.3;9984;-4.0;23.5
SMA;190005;-;-;66;956.2;82.8;11.6;74.9;10704;0.0;28.0
SMA;190006;-;-;47;958.7;86.7;17.4;71.1;15156;9.0;29.0
SMA;190007;-;-;47;961.0;151.0;19.2;74.3;16146;8.5;33.5
SMA;190008;-;-;50;959.8;106.3;16.4;76.5;12036;8.5;28.5
SMA;190009;-;-;51;963.9;60.2;15.7;82.8;10038;9.0;25.5
SMA;190010;-;-;61;961.8;66.6;9.5;83.7;6762;2.0;25.0
SMA;190011;-;-;80;953.3;57.2;4.9;88.2;1967;-2.0;13.5
SMA;190012;-;-;85;962.7;91.9;2.4;89.1;2286;-4.0;12.0
SMA;190101;-;-;68;953.4;38.8;-1.9;81.7;4332;-13.5;9.5
SMA;190102;-;-;64;948.5;29.8;-4.1;77.9;5538;-17.0;12.0
SMA;190103;-;-;69;941.7;71.0;3.0;73.0;5670;-7.0;18.0
SMA;190104;-;-;57;948.3;193.8;9.0;71.8;10356;0.0;22.5
SMA;190105;-;-;40;949.7;23.8;13.9;62.0;16470;2.0;31.0
SMA;190106;-;-;56;951.9;163.9;16.8;70.1;13080;5.0;32.0
SMA;190107;-;-;46;950.7;93.8;18.6;71.7;15522;9.5;30.0
SMA;190108;-;-;48;952.8;99.0;16.5;77.7;13206;6.5;29.5
SMA;190109;-;-;71;948.3;109.7;14.2;85.1;6534;4.0;27.5
SMA;190110;-;-;78;948.5;68.3;8.6;84.8;3744;0.5;20.5
SMA;190111;-;-;80;954.2;42.8;1.7;81.4;2790;-5.5;14.5
SMA;190112;-;-;77;943.2;71.9;1.0;86.4;2508;-6.0;11.0
SMA;190201;-;-;73;956.0;55.3;1.2;82.4;3540;-6.5;10.5
SMA;190202;-;-;81;943.8;72.0;0.0;82.6;2550;-7.0;9.0
SMA;190203;-;-;52;947.4;77.2;4.8;72.5;8322;-4.0;19.5
SMA;190204;-;-;58;946.8;32.9;10.7;71.4;9048;-1.5;23.5
SMA;190205;-;-;73;948.5;152.8;8.8;74.3;6612;0.0;28.5
SMA;190206;-;-;53;948.9;127.3;15.3;68.5;12804;6.0;31.0
SMA;190207;-;-;45;952.4;141.5;18.2;69.7;16698;6.5;33.5
SMA;190208;-;-;55;950.9;178.1;16.6;78.3;11628;7.5;30.5
SMA;190209;-;-;58;952.6;97.0;13.7;82.3;8598;3.0;29.0
SMA;190210;-;-;77;950.3;108.2;8.4;84.5;3384;1.5;19.0
SMA;190211;-;-;78;948.7;19.0;2.7;86.0;3114;-7.0;14.0
SMA;190212;-;-;82;952.4;80.8;-0.8;84.7;2052;-11.0;10.5
SMA;190301;-;-;68;954.4;57.2;-0.6;82.3;4122;-10.0;12.5
SMA;190302;-;-;54;959.7;27.5;2.8;74.7;5850;-7.5;17.0
SMA;190303;-;-;49;951.8;54.6;6.1;69.7;9684;-4.0;21.0
SMA;190304;-;-;75;944.9;52.3;5.3;72.4;5160;-3.5;19.0
SMA;190305;-;-;45;947.5;47.7;13.2;64.7;15762;1.0;28.0
SMA;190306;-;-;67;948.5;96.2;14.9;72.8;9450;6.0;32.0
SMA;190307;-;-;60;951.2;159.0;16.6;73.9;11334;7.0;30.5
SMA;190308;-;-;45;952.3;168.9;17.1;73.6;14220;8.0;31.0
SMA;190309;-;-;48;953.4;70.1;14.2;80.5;11184;3.5;30.5
SMA;190310;-;-;63;948.2;121.7;10.1;79.5;7092;-1.5;25.5
SMA;190311;-;-;85;951.3;107.6;4.3;85.6;1812;-1.5;12.0
SMA;190312;-;-;86;944.1;27.7;-1.0;88.7;852;-8.5;8.5
SMA;190401;-;-;89;952.2;46.0;-1.7;90.3;1020;-10.5;10.5
SMA;190402;-;-;80;941.4;114.7;1.9;79.2;3000;-8.0;11.5
SMA;190403;-;-;74;946.4;54.4;4.4;80.1;5154;-4.5;17.5
SMA;190404;-;-;65;949.8;92.2;10.4;69.8;8028;-1.0;26.5
SMA;190405;-;-;53;951.8;126.1;14.1;70.6;12768;2.5;31.0
SMA;190406;-;-;50;951.5;115.4;17.0;70.7;13752;6.5;31.5
SMA;190407;-;-;32;953.2;36.5;20.5;64.0;18384;11.0;34.0
SMA;190408;-;-;42;952.9;81.8;18.7;65.5;15450;8.5;32.5
SMA;190409;-;-;71;951.9;99.7;12.3;81.8;5604;0.0;23.0
SMA;190410;-;-;75;952.8;60.0;9.1;86.0;3792;1.0;20.5
SMA;190411;-;-;67;952.4;63.1;2.8;83.8;4356;-8.5;14.5
SMA;190412;-;-;83;951.0;55.0;1.4;86.3;1728;-4.0;14.0
SMA;190501;-;-;67;958.5;50.8;-2.6;80.0;4530;-16.8;12.0
SMA;190502;-;-;61;955.0;26.6;1.4;77.4;5148;-8.0;9.5
SMA;190503;-;-;68;946.7;128.7;5.4;76.5;5220;-3.0;20.5
SMA;190504;-;-;67;945.7;123.2;8.7;72.3;9408;-2.5;21.5
SMA;190505;-;-;61;949.9;107.0;11.6;72.8;10644;2.5;28.0
SMA;190506;-;-;55;949.0;104.3;17.1;71.4;14334;8.5;32.0
SMA;190507;-;-;36;952.8;97.3;20.5;68.1;19800;9.0;36.0
SMA;190508;-;-;55;950.9;240.1;17.3;80.0;12084;7.5;31.5
SMA;190509;-;-;74;950.5;147.9;14.1;85.4;6498;8.0;28.0
SMA;190510;-;-;70;950.0;106.4;4.5;80.4;5028;-5.5;14.0
SMA;190511;-;-;79;943.5;82.7;3.6;84.1;2502;-5.0;23.0
SMA;190512;-;-;84;957.9;44.2;0.2;88.8;1752;-7.5;12.0
SMA;190601;-;-;70;954.0;68.9;0.5;77.9;4224;-10.8;13.0
SMA;190602;-;-;76;944.6;70.4;0.1;76.3;3144;-10.0;15.0
SMA;190603;-;-;55;948.4;87.3;3.5;69.0;9012;-5.5;20.5
SMA;190604;-;-;60;950.2;24.5;8.4;66.0;9600;-3.0;22.0
SMA;190605;-;-;60;946.9;154.0;13.5;71.5;12264;1.5;30.5
SMA;190606;-;-;55;952.3;97.6;15.1;71.3;13806;3.5;32.5
SMA;190607;-;-;52;952.1;177.8;18.1;76.2;14226;6.0;31.0
SMA;190608;-;-;37;953.9;58.9;17.9;72.9;17184;7.0;34.0
SMA;190609;-;-;42;955.1;23.6;13.5;72.9;12546;0.0;31.0
SMA;190610;-;-;55;950.0;29.3;11.1;82.7;9090;1.5;23.0
SMA;190611;-;-;76;950.5;47.8;5.4;83.5;2742;-2.0;15.5
SMA;190612;-;-;81;947.3;88.6;-1.8;82.9;1620;-18.5;8.5
SMA;190701;-;-;76;958.3;93.8;-1.3;82.8;3210;-18.0;11.0
SMA;190702;-;-;78;948.9;28.3;-1.8;78.8;3072;-11.2;10.0
SMA;190703;-;-;50;955.1;84.6;3.4;71.2;9786;-5.5;18.5
SMA;190704;-;-;67;942.2;103.8;7.0;73.6;7811;-2.0;20.5
SMA;190705;-;-;56;948.6;63.6;13.7;65.6;11940;0.5;30.5
SMA;190706;-;-;60;950.8;121.5;15.8;68.4;12690;5.4;30.0
SMA;190707;-;-;56;951.8;138.6;15.9;70.4;13860;6.2;30.0
SMA;190708;-;-;43;953.8;85.6;17.8;70.1;16428;6.7;31.0
SMA;190709;-;-;53;954.2;39.4;14.4;80.5;8982;5.6;26.5
SMA;190710;-;-;65;945.8;49.4;10.1;84.1;6282;2.6;25.0
SMA;190711;-;-;74;951.1;25.2;4.8;84.4;2862;-2.7;15.0
SMA;190712;-;-;73;947.2;116.8;2.7;83.7;3294;-6.6;12.7
SMA;190801;-;-;86;955.2;32.1;-3.1;87.8;2322;-13.7;10.0
SMA;190802;-;-;69;952.7;91.0;0.9;79.8;4260;-11.0;10.0
SMA;190803;-;-;68;947.0;45.1;3.3;74.7;6276;-6.2;16.0
SMA;190804;-;-;72;944.8;81.5;6.2;74.2;7422;-0.9;21.5
SMA;190805;-;-;56;952.5;123.9;14.6;69.0;13464;0.2;30.5
SMA;190806;-;-;43;951.4;84.7;18.4;66.4;16434;5.5;32.8
SMA;190807;-;-;53;951.6;175.4;17.6;71.8;15048;9.9;33.0
SMA;190808;-;-;57;951.6;79.9;15.8;69.8;14424;7.2;29.5
SMA;190809;-;-;65;954.0;145.9;13.0;82.1;7704;2.5;26.5
SMA;190810;-;-;50;955.3;11.9;8.6;83.7;9144;-3.4;24.0
SMA;190811;-;-;87;952.8;56.8;2.2;87.0;1482;-3.7;11.7
SMA;190812;-;-;82;949.6;54.8;-0.1;84.5;2472;-13.0;10.0
SMA;190901;-;-;76;954.5;35.1;-2.5;80.9;3078;-13.2;10.8
SMA;190902;-;-;59;950.2;24.0;-1.5;72.2;6564;-11.0;10.0
SMA;190903;-;-;62;938.5;69.2;2.4;73.7;6846;-10.5;16.9
SMA;190904;-;-;42;950.5;72.5;9.9;64.8;14298;-4.0;26.5
SMA;190905;-;-;46;952.2;48.5;12.2;65.9;16290;-1.2;30.0
SMA;190906;-;-;68;948.9;209.0;14.5;72.2;10668;5.2;31.0
SMA;190907;-;-;63;951.1;152.7;15.5;73.8;12156;7.1;30.5
SMA;190908;-;-;53;951.9;128.2;16.7;77.7;12960;6.7;30.6
SMA;190909;-;-;59;950.5;66.1;13.4;80.7;10278;5.0;27.0
SMA;190910;-;-;68;950.6;72.8;10.6;82.1;7512;0.7;25.5
SMA;190911;-;-;77;948.3;31.3;2.7;78.3;3714;-6.4;12.8
SMA;190912;-;-;85;944.5;112.5;2.3;82.5;2358;-4.8;16.0
SMA;191001;-;-;81;949.3;176.3;0.9;83.3;2904;-10.0;10.5
SMA;191002;-;-;65;946.1;72.7;2.1;74.4;6468;-9.0;16.2
SMA;191003;-;-;60;952.0;33.2;4.7;74.2;8946;-4.8;17.8
SMA;191004;-;-;67;946.0;93.2;7.8;73.5;8928;-4.5;23.0
SMA;191005;-;-;69;945.2;168.1;11.5;72.2;10038;-0.5;29.0
SMA;191006;-;-;62;948.1;203.6;16.3;72.4;11520;8.0;29.5
SMA;191007;-;-;62;948.8;155.4;16.0;74.2;12930;8.0;31.7
SMA;191008;-;-;57;951.4;172.7;16.7;77.7;13008;7.6;32.0
SMA;191009;-;-;72;953.7;102.1;11.7;84.6;6456;3.2;23.5
SMA;191010;-;-;70;952.0;27.6;9.9;87.1;6060;1.7;23.5
SMA;191011;-;-;78;942.5;170.6;3.5;81.9;2802;-4.5;16.0
SMA;191012;-;-;85;946.1;85.4;2.7;85.6;1566;-5.0;12.0
SMA;191101;-;-;76;957.3;27.8;-3.7;85.0;3348;-12.0;5.4
SMA;191102;-;-;65;956.7;58.7;1.2;73.5;6144;-12.4;14.2
SMA;191103;-;-;60;945.5;54.4;4.9;72.7;8772;-3.5;22.5
SMA;191104;-;-;56;948.8;44.3;7.9;66.1;11472;-4.5;24.5
SMA;191105;-;-;63;947.5;68.2;13.3;73.0;11826;1.5;26.0
SMA;191106;-;-;58;952.1;115.6;15.6;71.2;13164;6.7;29.0
SMA;191107;-;-;24;954.9;39.6;20.8;61.3;22242;8.2;36.0
SMA;191108;-;-;32;952.0;57.3;20.9;61.1;18888;9.8;33.4
SMA;191109;-;-;49;953.2;99.6;16.2;73.2;12228;6.0;32.5
SMA;191110;-;-;71;950.3;54.2;9.3;84.3;5862;-0.5;20.0
SMA;191111;-;-;74;947.2;44.5;5.9;84.0;4986;-1.7;18.2
SMA;191112;-;-;84;949.9;71.2;2.9;85.6;2340;-3.0;13.0
SMA;191201;-;-;77;949.3;79.8;0.5;87.1;3012;-10.0;10.5
SMA;191202;-;-;60;945.4;44.1;4.3;74.3;7236;-14.4;18.0
SMA;191203;-;-;63;948.0;81.2;7.3;71.4;8118;-3.0;22.5
SMA;191204;-;-;57;950.6;43.0;7.8;66.0;10968;-3.0;21.0
SMA;191205;-;-;57;950.3;131.4;13.7;68.9;12252;-0.8;31.5
SMA;191206;-;-;61;949.2;178.4;16.1;71.3;12174;7.0;30.0
SMA;191207;-;-;53;950.1;91.5;17.0;75.0;11928;8.2;29.8
SMA;191208;-;-;73;949.0;195.6;14.2;78.9;7194;7.4;27.5
SMA;191209;-;-;72;953.4;50.5;9.1;80.1;5550;1.0;20.5
SMA;191210;-;-;82;950.8;164.4;7.5;83.1;4656;-1.3;22.0
SMA;191211;-;-;68;950.4;50.4;2.0;81.1;3942;-4.7;12.0
SMA;191212;-;-;76;955.8;43.4;1.3;88.8;3420;-5.5;14.0
SMA;191301;-;-;83;949.8;70.9;0.8;86.6;2208;-5.0;8.9
SMA;191302;-;-;40;955.2;19.3;1.0;73.1;8820;-8.2;12.8
SMA;191303;-;-;50;952.0;87.3;7.0;71.1;9048;-5.5;22.5
SMA;191304;-;-;63;945.6;63.8;8.2;70.9;8598;-6.5;26.5
SMA;191305;-;-;54;948.6;64.5;12.6;70.7;11628;0.5;29.0
SMA;191306;-;-;64;954.2;148.8;15.4;70.9;9948;7.0;29.8
SMA;191307;-;-;66;950.2;108.8;14.8;75.3;9618;6.0;28.5
SMA;191308;-;-;51;951.5;133.5;15.9;76.6;13656;7.5;28.8
SMA;191309;-;-;66;950.2;104.6;13.1;83.7;6930;4.8;27.3
SMA;191310;-;-;63;950.5;19.9;10.0;85.7;6294;0.4;20.4
SMA;191311;-;-;82;952.7;102.7;7.2;85.2;1824;0.4;17.7
SMA;191312;-;-;75;952.8;61.7;1.4;80.8;2682;-6.5;11.0
SMA;191401;-;-;87;952.6;74.5;-3.9;83.8;1752;-12.0;7.5
SMA;191402;-;-;54;949.4;33.0;2.0;81.7;6012;-11.8;15.6
SMA;191403;-;-;70;944.7;163.1;5.4;72.8;5886;-2.5;19.2
SMA;191404;-;-;45;952.9;62.7;10.9;60.8;12648;0.5;24.6
SMA;191405;-;-;75;951.2;191.3;10.8;75.1;5982;0.6;28.4
SMA;191406;-;-;56;950.0;141.8;14.7;71.1;12246;3.0;29.3
SMA;191407;-;-;59;949.1;106.7;16.4;72.5;11448;7.7;31.0
SMA;191408;-;-;47;952.7;139.0;17.1;77.2;13632;8.5;31.0
SMA;191409;-;-;55;953.6;86.1;13.3;76.3;10002;2.2;28.2
SMA;191410;-;-;62;949.3;30.9;8.5;81.2;6528;-1.3;19.0
SMA;191411;-;-;75;947.9;46.9;3.1;84.6;3180;-7.2;14.7
SMA;191412;-;-;69;946.8;56.9;3.1;81.7;4068;-4.8;16.2
SMA;191501;-;-;83;939.6;81.5;0.6;82.2;2124;-12.0;11.3
SMA;191502;-;-;70;944.2;68.3;0.8;87.3;4122;-8.4;11.8
SMA;191503;-;-;76;946.7;75.2;3.1;78.7;4350;-6.6;18.0
SMA;191504;-;-;61;948.8;101.5;7.2;74.2;9066;-1.1;23.6
SMA;191505;-;-;61;948.3;95.0;15.0;71.0;10512;4.5;27.7
SMA;191506;-;-;52;950.2;90.9;18.2;66.0;14724;7.4;30.3
SMA;191507;-;-;55;951.2;152.6;16.6;71.9;13290;6.7;29.7
SMA;191508;-;-;54;951.8;110.0;15.8;76.3;13530;6.0;29.5
SMA;191509;-;-;59;951.1;80.7;11.9;80.3;8382;4.3;25.7
SMA;191510;-;-;79;949.7;20.5;6.7;85.2;2418;-2.0;17.0
SMA;191511;-;-;77;947.1;89.9;1.7;82.1;3168;-11.0;13.5
SMA;191512;-;-;82;946.0;116.4;4.9;83.1;1734;-7.7;16.8
SMA;191601;-;-;74;959.2;61.0;3.7;83.1;3450;-4.5;13.0
SMA;191602;-;-;72;945.5;96.6;2.4;78.7;4242;-6.0;12.9
SMA;191603;-;-;71;938.6;71.5;5.1;78.9;4542;-7.9;18.2
SMA;191604;-;-;61;946.1;79.6;8.5;76.4;9666;-1.4;23.2
SMA;191605;-;-;54;949.1;67.6;13.9;70.0;12186;3.0;28.5
SMA;191606;-;-;70;948.9;200.3;13.5;76.7;8934;4.4;29.5
SMA;191607;-;-;63;951.0;136.5;16.8;77.9;11958;8.5;28.3
SMA;191608;-;-;49;950.5;115.3;16.6;76.1;12684;7.8;30.5
SMA;191609;-;-;66;949.7;84.1;11.9;82.1;7482;3.0;26.0
SMA;191610;-;-;65;952.4;135.5;9.1;83.2;6756;-1.4;25.0
SMA;191611;-;-;79;947.6;67.9;4.2;85.2;2340;-4.5;18.5
SMA;191612;-;-;86;941.1;110.9;2.2;84.8;1680;-5.2;10.7
SMA;191701;-;-;88;942.4;23.7;-1.8;81.6;1536;-11.0;10.0
SMA;191702;-;-;61;950.3;12.7;-2.1;82.1;5556;-13.0;11.5
SMA;191703;-;-;73;942.9;84.2;2.1;74.3;4776;-5.5;17.0
SMA;191704;-;-;68;947.0;70.1;5.0;71.3;7206;-1.8;22.5
SMA;191705;-;-;53;949.1;72.9;16.0;66.5;13284;5.3;30.0
SMA;191706;-;-;43;953.0;103.0;18.4;66.2;16740;7.6;30.6
SMA;191707;-;-;57;952.9;204.4;17.4;73.2;12480;8.0;31.7
SMA;191708;-;-;58;949.2;189.4;16.6;75.4;11784;8.8;30.4
SMA;191709;-;-;41;955.0;59.2;16.1;79.1;12354;7.0;28.5
SMA;191710;-;-;78;948.0;171.9;7.7;79.3;4344;-2.5;23.0
SMA;191711;-;-;79;954.7;64.7;4.4;82.5;2964;-1.7;13.8
SMA;191712;-;-;73;951.6;18.2;-3.9;80.6;2772;-14.5;9.0
SMA;191801;-;-;69;953.3;62.1;0.0;80.3;4482;-16.0;13.5
SMA;191802;-;-;62;958.8;33.0;1.0;77.7;5064;-9.2;14.5
SMA;191803;-;-;47;949.1;49.1;4.7;72.8;10812;-6.5;20.0
SMA;191804;-;-;71;943.1;63.3;8.5;76.1;5106;0.4;23.5
SMA;191805;-;-;50;950.1;42.4;14.4;67.6;13908;5.0;28.0
SMA;191806;-;-;59;951.4;170.4;13.5;70.0;13200;3.8;27.5
SMA;191807;-;-;48;951.5;77.8;17.4;72.0;15270;8.0;35.5
SMA;191808;-;-;46;952.9;79.8;17.0;72.0;13554;5.0;33.5
SMA;191809;-;-;63;949.6;175.9;14.0;79.9;8604;4.0;26.5
SMA;191810;-;-;71;950.6;48.7;7.3;85.3;4902;-0.5;19.5
SMA;191811;-;-;75;952.0;28.7;3.5;85.3;2964;-5.3;14.5
SMA;191812;-;-;81;950.2;180.3;3.8;86.2;2148;-4.0;14.5
SMA;191901;-;-;83;945.4;22.8;0.7;82.2;2208;-6.7;14.5
SMA;191902;-;-;73;943.8;74.4;-0.2;81.3;4128;-15.5;13.0
SMA;191903;-;-;72;945.0;144.9;4.4;79.6;5760;-6.4;18.3
SMA;191904;-;-;74;947.3;106.9;5.3;76.2;6384;-3.4;18.5
SMA;191905;-;-;41;951.4;37.5;12.7;62.7;16866;0.3;26.4
SMA;191906;-;-;49;954.0;95.6;16.4;63.5;15264;6.0;31.2
SMA;191907;-;-;64;950.9;135.4;14.8;74.4;11262;5.3;28.8
SMA;191908;-;-;35;953.4;40.8;18.9;66.0;16524;5.8;32.8
SMA;191909;-;-;41;952.2;39.0;15.9;76.6;12552;3.5;30.5
SMA;191910;-;-;71;952.0;66.2;6.0;82.9;4758;-3.8;20.8
SMA;191911;-;-;78;943.4;105.2;2.4;84.1;2664;-7.0;12.8
SMA;191912;-;-;85;949.0;178.7;1.8;86.2;1548;-10.3;14.2
SMA;192001;-;-;74;951.2;79.5;3.0;83.1;3828;-4.5;15.7
SMA;192002;-;-;45;958.5;15.2;3.0;75.1;8652;-6.5;13.3
SMA;192003;-;-;52;950.1;38.5;6.6;73.2;9900;-6.5;22.8
SMA;192004;-;-;73;946.3;68.8;9.3;74.7;5760;0.5;23.2
SMA;192005;-;-;61;953.6;95.2;15.4;72.7;10908;0.7;30.2
SMA;192006;-;-;62;950.6;67.6;15.7;73.4;10812;5.8;29.7
SMA;192007;-;-;50;952.4;122.9;17.5;73.5;14880;7.0;33.0
SMA;192008;-;-;56;952.5;92.1;15.5;76.0;12222;6.0;30.0
SMA;192009;-;-;68;952.3;87.1;14.0;82.7;6942;7.0;25.5
SMA;192010;-;-;70;949.5;1.5;8.5;82.2;4506;-5.5;21.6
SMA;192011;-;-;74;954.3;6.6;2.1;82.5;2898;-4.8;17.3
SMA;192012;-;-;90;950.1;59.6;0.7;85.0;648;-10.6;15.0
SMA;192101;-;-;74;954.2;53.2;4.1;81.3;3354;-5.2;13.0
SMA;192102;-;-;49;954.9;10.2;1.1;81.2;7002;-5.4;11.5
SMA;192103;-;-;37;954.2;26.2;6.2;68.6;12990;-5.2;21.2
SMA;192104;-;-;63;948.3;68.4;7.7;73.8;7746;-1.5;22.2
SMA;192105;-;-;59;948.6;76.0;14.2;74.1;11004;1.3;27.2
SMA;192106;-;-;53;952.1;98.2;16.2;68.0;13752;6.0;30.5
SMA;192107;-;-;38;952.8;50.3;20.0;61.2;18390;9.4;37.2
SMA;192108;-;-;50;950.1;96.8;17.3;71.2;13722;7.4;34.6
SMA;192109;-;-;42;954.4;90.2;15.5;78.5;12018;2.0;28.5
SMA;192110;-;-;49;956.8;42.1;11.5;84.4;9240;-2.0;24.8
SMA;192111;-;-;87;951.6;61.0;0.9;87.0;2202;-5.7;13.4
SMA;192112;-;-;86;953.6;43.4;1.0;87.2;1722;-9.3;13.2
SMA;192201;-;-;85;945.7;107.6;-0.3;87.6;1932;-11.5;11.5
SMA;192202;-;-;65;951.0;106.5;0.2;85.4;5040;-16.2;17.6
SMA;192203;-;-;65;945.4;73.7;5.1;78.3;6840;-4.3;19.7
SMA;192204;-;-;76;943.1;176.2;6.5;75.0;5280;-1.8;26.7
SMA;192205;-;-;42;954.5;69.3;15.0;62.3;15876;1.8;32.0
SMA;192206;-;-;58;950.6;141.7;16.7;70.8;12606;7.2;29.5
SMA;192207;-;-;57;951.8;148.4;16.4;72.9;13614;6.5;33.3
SMA;192208;-;-;52;951.2;139.1;16.8;74.7;13302;7.0;30.7
SMA;192209;-;-;70;949.7;94.2;11.7;81.6;6078;3.5;26.5
SMA;192210;-;-;87;947.9;138.3;6.8;86.6;2286;-0.2;22.6
SMA;192211;-;-;79;954.6;82.8;2.6;82.9;3624;-6.5;12.2
SMA;192212;-;-;88;949.9;80.5;1.0;87.1;1404;-8.0;9.0
SMA;192301;-;-;84;955.3;43.0;0.1;83.3;1740;-9.2;7.2
SMA;192302;-;-;84;943.3;80.0;3.7;81.5;2922;-2.2;11.0
SMA;192303;-;-;71;949.7;40.2;5.2;79.9;5952;-2.9;19.6
SMA;192304;-;-;62;942.8;86.3;8.4;74.0;9210;-1.0;24.0
SMA;192305;-;-;56;950.0;93.6;12.7;71.0;14070;1.6;29.8
SMA;192306;-;-;71;952.8;86.6;12.4;75.8;9558;4.1;27.0
SMA;192307;-;-;43;953.2;71.8;19.8;69.1;18078;9.7;34.8
