stn;time;gre000m0;hto000m0;nto000m0;prestam0;rre150m0;sre000m0;tre200m0;tre200mn;tre200mx;ure200m0
BAS;177102;-;-;-;-;-;-;-0.1;-;-;-
BAS;177103;-;-;-;-;-;-;3.0;-;-;-
BAS;177104;-;-;-;-;-;-;6.2;-;-;-
BAS;177105;-;-;-;-;-;-;16.3;-;-;-
BAS;177106;-;-;-;-;-;-;15.2;-;-;-
BAS;177107;-;-;-;-;-;-;19.1;-;-;-
BAS;177108;-;-;-;-;-;-;17.3;-;-;-
BAS;177109;-;-;-;-;-;-;14.7;-;-;-
BAS;177110;-;-;-;-;-;-;9.3;-;-;-
BAS;177111;-;-;-;-;-;-;1.1;-;-;-
BAS;177112;-;-;-;-;-;-;1.9;-;-;-
BAS;177201;-;-;-;-;-;-;-1.1;-;-;-
BAS;177202;-;-;-;-;-;-;3.5;-;-;-
BAS;177203;-;-;-;-;-;-;6.2;-;-;-
BAS;177204;-;-;-;-;-;-;8.3;-;-;-
BAS;177205;-;-;-;-;-;-;12.1;-;-;-
BAS;177206;-;-;-;-;-;-;18.8;-;-;-
BAS;177207;-;-;-;-;-;-;18.5;-;-;-
BAS;177208;-;-;-;-;-;-;18.1;-;-;-
BAS;177209;-;-;-;-;-;-;16.3;-;-;-
BAS;177210;-;-;-;-;-;-;11.4;-;-;-
BAS;177211;-;-;-;-;-;-;5.8;-;-;-
BAS;177212;-;-;-;-;-;-;1.3;-;-;-
BAS;177301;-;-;-;-;-;-;1.7;-;-;-
BAS;177302;-;-;-;-;-;-;-2.3;-;-;-
BAS;177303;-;-;-;-;-;-;3.7;-;-;-
BAS;177304;-;-;-;-;-;-;8.3;-;-;-
BAS;177305;-;-;-;-;-;-;13.1;-;-;-
BAS;177306;-;-;-;-;-;-;16.3;-;-;-
BAS;177307;-;-;-;-;-;-;16.6;-;-;-
BAS;177308;-;-;-;-;-;-;17.6;-;-;-
BAS;177309;-;-;-;-;-;-;15.1;-;-;-
BAS;177310;-;-;-;-;-;-;10.1;-;-;-
BAS;177311;-;-;-;-;-;-;4.7;-;-;-
BAS;177312;-;-;-;-;-;-;3.3;-;-;-
BAS;177401;-;-;-;-;-;-;0.4;-;-;-
BAS;177402;-;-;-;-;-;-;1.8;-;-;-
BAS;177403;-;-;-;-;-;-;7.2;-;-;-
BAS;177404;-;-;-;-;-;-;10.9;-;-;-
BAS;177405;-;-;-;-;-;-;13.7;-;-;-
BAS;177406;-;-;-;-;-;-;17.2;-;-;-
BAS;177407;-;-;-;-;-;-;17.8;-;-;-
BAS;177408;-;-;-;-;-;-;19.6;-;-;-
BAS;177409;-;-;-;-;-;-;14.1;-;-;-
BAS;177410;-;-;-;-;-;-;8.0;-;-;-
BAS;177411;-;-;-;-;-;-;1.5;-;-;-
BAS;177412;-;-;-;-;-;-;-1.9;-;-;-
BAS;177501;-;-;-;-;-;-;0.6;-;-;-
BAS;177502;-;-;-;-;-;-;4.1;-;-;-
BAS;177503;-;-;-;-;-;-;5.2;-;-;-
BAS;177504;-;-;-;-;-;-;8.1;-;-;-
BAS;177505;-;-;-;-;-;-;12.2;-;-;-
BAS;177506;-;-;-;-;-;-;18.2;-;-;-
BAS;177507;-;-;-;-;-;-;18.7;-;-;-
BAS;177508;-;-;-;-;-;-;18.3;-;-;-
BAS;177509;-;-;-;-;-;-;16.0;-;-;-
BAS;177510;-;-;-;-;-;-;9.6;-;-;-
BAS;177511;-;-;-;-;-;-;3.5;-;-;-
BAS;177512;-;-;-;-;-;-;-0.9;-;-;-
BAS;177601;-;-;-;-;-;-;-5.2;-;-;-
BAS;177602;-;-;-;-;-;-;3.2;-;-;-
BAS;177603;-;-;-;-;-;-;6.0;-;-;-
BAS;177604;-;-;-;-;-;-;9.1;-;-;-
BAS;177605;-;-;-;-;-;-;11.0;-;-;-
BAS;177606;-;-;-;-;-;-;16.7;-;-;-
BAS;177607;-;-;-;-;-;-;18.6;-;-;-
BAS;177608;-;-;-;-;-;-;18.3;-;-;-
BAS;177609;-;-;-;-;-;-;12.8;-;-;-
BAS;177610;-;-;-;-;-;-;9.1;-;-;-
BAS;177611;-;-;-;-;-;-;3.5;-;-;-
BAS;177612;-;-;-;-;-;-;-0.1;-;-;-
BAS;177701;-;-;-;-;-;-;-1.6;-;-;-
BAS;177702;-;-;-;-;-;-;-0.9;-;-;-
BAS;177703;-;-;-;-;-;-;6.5;-;-;-
BAS;177704;-;-;-;-;-;-;7.2;-;-;-
BAS;177705;-;-;-;-;-;-;12.3;-;-;-
BAS;177706;-;-;-;-;-;-;15.7;-;-;-
BAS;177707;-;-;-;-;-;-;17.1;-;-;-
BAS;177708;-;-;-;-;-;-;19.0;-;-;-
BAS;177709;-;-;-;-;-;-;14.4;-;-;-
BAS;177710;-;-;-;-;-;-;10.4;-;-;-
BAS;177711;-;-;-;-;-;-;4.6;-;-;-
BAS;177712;-;-;-;-;-;-;-1.6;-;-;-
BAS;177801;-;-;-;-;-;-;-0.5;-;-;-
BAS;177802;-;-;-;-;-;-;-0.2;-;-;-
BAS;177803;-;-;-;-;-;-;4.1;-;-;-
BAS;177804;-;-;-;-;-;-;10.4;-;-;-
BAS;177805;-;-;-;-;-;-;14.3;-;-;-
BAS;177806;-;-;-;-;-;-;16.0;-;-;-
BAS;177807;-;-;-;-;-;-;20.0;-;-;-
BAS;177808;-;-;-;-;-;-;18.6;-;-;-
BAS;177809;-;-;-;-;-;-;12.5;-;-;-
BAS;177810;-;-;-;-;-;-;8.7;-;-;-
BAS;177811;-;-;-;-;-;-;4.9;-;-;-
BAS;177812;-;-;-;-;-;-;3.4;-;-;-
BAS;177901;-;-;-;-;-;-;-7.0;-;-;-
BAS;177902;-;-;-;-;-;-;1.4;-;-;-
BAS;177903;-;-;-;-;-;-;4.4;-;-;-
BAS;177904;-;-;-;-;-;-;11.8;-;-;-
BAS;177905;-;-;-;-;-;-;14.5;-;-;-
BAS;177906;-;-;-;-;-;-;14.9;-;-;-
BAS;177907;-;-;-;-;-;-;17.6;-;-;-
BAS;177908;-;-;-;-;-;-;18.2;-;-;-
BAS;177909;-;-;-;-;-;-;15.6;-;-;-
BAS;177910;-;-;-;-;-;-;11.4;-;-;-
BAS;177911;-;-;-;-;-;-;5.3;-;-;-
BAS;177912;-;-;-;-;-;-;5.1;-;-;-
BAS;178001;-;-;-;-;-;-;-3.2;-;-;-
