stn;time;gre000m0;hto000m0;nto000m0;prestam0;rre150m0;tre200m0;ure200m0;sre000m0;tre200mn;tre200mx
LUG;200710;124;0;55;984.6;15.5;13.5;72.9;11599;4.0;22.8
LUG;200711;74;0;40;981.7;89.3;7.9;60.8;8938;-1.0;19.1
LUG;200712;59;0;32;986.8;7.8;4.3;65.1;8532;-2.6;13.7
LUG;200801;58;0;55;986.8;136.0;4.5;78.4;6963;-1.3;21.0
LUG;200802;106;0;31;991.1;36.6;5.7;71.8;10202;-2.2;16.2
LUG;200803;167;0;43;971.7;78.9;9.1;54.3;12648;0.4;24.9
LUG;200804;169;0;67;975.1;223.1;11.4;66.0;9327;3.9;23.4
LUG;200805;208;0;72;979.4;267.3;16.0;75.9;10156;7.5;25.5
LUG;200806;234;0;63;979.7;182.0;19.9;77.2;11206;12.4;31.7
LUG;200807;254;0;51;979.2;359.0;21.4;69.4;14719;12.9;28.9
LUG;200808;232;0;47;978.9;110.0;21.8;69.3;15106;15.1;30.4
LUG;200809;156;0;57;980.7;188.7;16.6;75.8;10043;8.4;26.0
LUG;200810;102;0;55;982.8;201.1;13.5;78.6;8819;6.1;22.5
LUG;200811;57;0;63;980.1;246.1;7.9;79.1;5014;-0.3;18.8
LUG;200812;42;1;58;981.4;159.8;4.0;79.5;5115;-4.0;19.5
LUG;200901;53;1;54;978.1;48.7;2.6;79.2;5642;-2.6;8.2
LUG;200902;106;1;44;976.5;155.2;4.9;61.1;9536;-1.7;14.6
LUG;200903;155;0;48;976.5;109.9;9.0;57.5;12076;0.7;22.2
LUG;200904;175;0;65;978.7;257.3;12.6;72.9;9510;5.9;25.2
LUG;200905;260;0;50;982.5;67.0;18.7;61.8;15218;8.3;30.9
LUG;200906;274;0;51;978.0;107.5;20.6;63.7;14786;11.4;29.0
LUG;200907;279;0;45;980.3;396.8;22.2;65.9;16565;11.1;30.1
LUG;200908;241;0;36;981.6;75.8;23.1;69.7;16558;14.6;31.2
LUG;200909;176;0;46;983.1;121.4;18.8;75.0;13299;12.4;27.8
LUG;200910;118;0;44;981.0;61.4;13.2;68.9;11034;3.6;23.0
LUG;200911;56;0;68;978.8;151.1;8.8;82.2;5520;2.8;16.1
LUG;200912;48;2;59;973.4;127.6;3.5;69.5;5248;-5.2;14.9
LUG;201001;53;0;64;976.8;34.3;2.1;72.2;4862;-2.7;12.1
LUG;201002;88;0;67;970.8;92.3;4.1;72.1;6598;-2.5;12.3
LUG;201003;130;0;63;980.9;109.1;7.4;67.9;8796;-1.0;18.6
LUG;201004;200;0;59;981.6;65.4;11.9;66.3;12498;2.7;23.5
LUG;201005;202;0;69;976.0;344.9;15.0;70.1;10486;6.4;25.5
LUG;201006;248;0;62;977.5;122.3;20.2;69.2;11930;12.4;28.8
LUG;201007;291;0;47;980.3;160.8;24.4;61.1;17868;15.0;31.8
LUG;201008;221;0;49;979.0;191.3;21.0;70.0;13940;11.8;29.4
LUG;201009;175;0;51;979.1;190.7;17.1;72.3;12708;7.9;24.8
LUG;201010;94;0;58;979.6;193.6;11.8;77.3;7487;3.4;21.4
LUG;201011;49;0;72;972.9;211.4;7.8;81.0;4339;-0.4;16.3
LUG;201012;43;1;53;976.1;138.1;2.6;68.3;5425;-5.0;13.0
LUG;201101;59;0;50;983.7;44.0;3.2;75.3;7121;-2.6;12.5
LUG;201102;97;0;45;981.4;44.6;5.4;72.9;8856;0.0;13.0
LUG;201103;141;0;60;985.2;88.7;8.6;72.6;10690;-0.2;20.3
LUG;201104;226;0;48;981.2;23.9;15.4;57.6;15299;8.7;31.6
LUG;201105;267;0;50;982.3;106.8;18.5;59.8;15929;9.6;28.9
LUG;201106;219;0;59;980.3;185.9;19.6;75.9;10789;12.3;30.5
LUG;201107;238;0;53;976.4;261.3;20.8;69.2;13806;12.8;29.6
LUG;201108;236;0;39;980.1;70.3;23.0;65.7;16844;14.4;32.7
LUG;201109;174;0;45;982.0;82.5;20.3;72.5;13723;11.6;28.3
LUG;201110;127;0;37;985.4;52.5;13.5;69.2;12157;4.5;25.8
LUG;201111;68;0;45;987.6;205.2;8.3;81.0;8001;2.4;15.6
LUG;201112;53;0;37;982.3;13.6;5.9;63.2;6949;-0.4;16.4
LUG;201201;69;1;35;984.7;55.4;4.5;64.5;8471;-1.9;17.7
LUG;201202;109;4;40;983.9;5.6;2.6;64.1;9637;-8.5;22.9
LUG;201203;169;0;35;987.6;70.8;11.3;61.3;14253;2.7;25.5
LUG;201204;157;0;76;972.0;293.7;10.8;75.6;7472;2.5;25.3
LUG;201205;247;0;55;979.8;163.9;16.2;69.3;13522;7.6;28.8
LUG;201206;253;0;58;979.0;185.5;21.3;70.3;13716;10.9;31.9
LUG;201207;269;0;45;979.0;78.5;23.0;64.3;15745;14.4;30.9
LUG;201208;237;0;46;981.1;82.2;23.8;64.4;15621;13.1;33.4
LUG;201209;157;0;56;980.6;83.9;18.5;70.0;10867;11.9;27.3
LUG;201210;103;0;56;978.4;114.5;13.7;79.1;7911;2.1;22.4
LUG;201211;65;0;60;979.5;234.6;9.4;78.5;6502;2.8;18.7
LUG;201212;54;2;42;980.2;43.1;3.7;67.2;7073;-2.3;14.5
LUG;201301;61;0;54;976.9;38.3;4.8;69.8;7037;-1.2;22.3
LUG;201302;99;0;51;975.8;36.4;3.7;63.9;7784;-2.4;11.4
LUG;201303;118;1;60;971.9;118.4;6.3;74.6;7909;-0.4;16.9
LUG;201304;162;0;71;979.2;289.4;11.6;78.6;9013;3.4;22.6
LUG;201305;197;0;73;975.3;301.7;14.4;70.7;9005;6.6;24.1
LUG;201306;282;0;52;980.4;63.6;20.2;63.4;15058;11.3;31.0
LUG;201307;283;0;46;982.6;139.4;23.7;66.0;17329;14.3;32.5
LUG;201308;245;0;41;981.4;74.3;22.7;64.8;16523;14.4;32.4
LUG;201309;179;0;54;979.9;123.2;18.8;69.8;12970;10.0;27.5
LUG;201310;65;0;82;983.9;214.6;13.8;85.9;3292;5.5;20.7
LUG;201311;61;0;62;978.3;115.8;8.7;71.9;5919;-0.7;16.8
LUG;201312;54;0;35;988.1;198.2;5.3;72.6;8035;-0.3;17.0
LUG;201401;50;0;66;977.4;222.7;4.8;81.5;5218;-0.7;14.9
LUG;201402;70;0;66;977.5;277.4;5.8;83.3;4944;1.0;14.4
LUG;201403;163;0;42;980.2;86.1;10.5;63.1;13113;0.6;24.9
LUG;201404;200;0;61;977.4;107.8;13.5;67.3;11906;4.4;23.2
LUG;201405;245;0;60;979.2;135.5;16.1;62.6;12994;8.1;26.4
LUG;201406;264;0;58;980.3;161.4;20.3;70.4;13514;11.9;31.4
LUG;201407;222;0;67;978.4;361.3;20.4;77.1;11160;11.9;29.3
LUG;201408;194;0;69;978.8;259.2;19.8;79.2;10407;12.5;29.0
LUG;201409;173;0;56;981.7;23.8;18.3;73.9;12025;10.1;25.9
LUG;201410;98;0;64;983.4;157.1;15.1;80.0;7624;6.5;22.6
LUG;201411;47;0;70;979.0;586.7;10.0;88.9;4072;3.9;17.2
LUG;201412;48;0;52;983.0;50.6;6.9;73.3;5518;-1.7;13.1
LUG;201501;64;0;46;981.7;130.7;5.1;66.0;7601;-1.4;15.5
LUG;201502;87;1;55;978.9;116.8;4.9;69.6;7132;-0.8;13.9
LUG;201503;141;0;56;983.1;30.0;9.4;63.1;10351;2.1;24.7
LUG;201504;223;0;43;983.2;114.1;13.3;57.3;14588;3.0;26.0
LUG;201505;227;0;64;979.6;213.2;17.0;71.1;12159;8.5;26.3
LUG;201506;277;0;52;982.2;84.8;21.2;69.0;15172;13.1;29.9
LUG;201507;284;0;40;979.8;63.2;25.8;61.6;17728;17.3;33.9
LUG;201508;219;0;53;981.2;110.5;22.4;70.9;14364;14.2;32.8
LUG;201509;147;0;64;981.1;191.6;17.4;71.4;9314;9.6;25.7
LUG;201510;111;0;63;981.9;176.7;12.8;82.2;9758;6.0;21.4
LUG;201511;90;0;29;985.1;0.2;9.5;70.6;10764;0.1;17.8
LUG;201512;62;0;32;995.0;0.6;6.2;75.4;9159;1.1;13.8
LUG;201601;63;0;47;981.0;29.9;4.1;68.9;7641;-2.6;12.0
LUG;201602;76;0;65;977.9;146.2;6.5;74.5;6020;0.2;14.2
LUG;201603;163;2;49;976.9;108.9;8.7;64.6;12425;-0.2;17.3
LUG;201604;185;0;71;976.9;71.0;13.4;66.7;9407;5.4;23.6
LUG;201605;209;0;65;977.8;267.7;15.5;68.5;11121;7.0;25.7
LUG;201606;260;0;64;978.7;226.8;19.8;72.9;12479;11.6;30.4
LUG;201607;274;0;48;981.3;225.6;23.0;68.3;16422;13.9;31.6
LUG;201608;246;0;42;983.3;211.5;22.1;68.8;16617;14.3;29.2
LUG;201609;188;0;52;983.1;89.6;20.3;71.1;14030;12.8;30.6
LUG;201610;103;0;59;984.1;126.8;12.3;81.1;8639;4.2;23.0
LUG;201611;54;0;67;981.5;175.1;8.6;77.8;4523;0.2;16.0
LUG;201612;61;0;29;992.9;1.4;5.6;71.1;8930;-0.3;18.4
LUG;201701;73;0;30;985.6;7.1;2.2;59.2;9297;-3.7;11.9
LUG;201702;80;0;63;983.7;99.8;6.2;77.9;5879;0.8;14.2
LUG;201703;153;0;46;981.8;71.4;11.0;65.3;12447;3.6;24.7
LUG;201704;220;0;40;980.9;129.0;13.3;59.9;15252;3.3;24.1
LUG;201705;250;0;55;981.1;119.6;17.1;68.8;14714;3.9;30.6
LUG;201706;282;0;49;979.7;493.3;22.3;67.8;16238;10.9;32.4
LUG;201707;285;0;43;980.1;55.9;23.2;62.3;17142;12.3;31.9
LUG;201708;228;0;53;981.9;164.4;23.0;66.8;14925;12.9;33.0
LUG;201709;164;0;59;980.1;141.3;16.7;70.0;11297;8.6;25.6
LUG;201710;135;0;34;985.2;4.5;14.4;66.8;13528;8.4;23.9
LUG;201711;69;0;50;980.6;99.9;8.2;66.2;7135;0.8;16.4
LUG;201712;54;2;46;981.9;123.2;3.3;67.4;7087;-1.5;10.3
LUG;201801;57;0;62;982.4;76.4;5.6;80.1;6201;0.1;13.9
LUG;201802;93;0;69;977.1;14.1;3.8;67.3;7350;-6.1;11.4
LUG;201803;116;0;72;969.9;140.6;7.1;73.9;7398;-3.3;17.0
LUG;201804;190;0;58;980.3;158.7;14.1;69.3;11684;5.4;25.7
LUG;201805;211;0;73;979.4;251.4;16.8;79.6;10030;9.6;27.3
LUG;201806;294;0;46;979.0;56.5;21.7;66.2;16892;14.0;30.5
LUG;201807;293;0;36;979.1;96.9;23.9;65.2;18432;15.9;32.6
LUG;201808;244;0;48;981.1;201.8;23.3;69.5;17088;14.0;32.8
LUG;201809;192;0;39;984.6;32.7;19.8;72.7;14913;10.0;28.1
LUG;201810;108;0;49;982.2;240.3;15.3;75.8;10029;7.7;28.9
LUG;201811;43;0;79;983.0;193.9;9.7;84.1;2567;2.1;16.3
LUG;201812;63;0;35;985.5;8.9;5.5;65.4;7691;-1.6;18.4
