stn;time;gre000m0;hto000m0;nto000m0;ure200m0;prestam0;rre150m0;tre200m0;sre000m0;tre200mn;tre200mx
ALT;200207;198;0;60;74.5;963.8;157.7;18.5;10303;9.0;29.0
ALT;200208;170;0;66;78.3;963.6;200.8;17.9;8852;10.2;27.9
ALT;200209;123;0;72;79.2;965.6;171.4;13.6;6281;3.8;25.9
ALT;200210;88;0;62;74.3;962.9;81.1;10.7;6362;0.0;22.6
ALT;200211;39;0;73;79.0;958.9;342.7;7.6;2214;-0.9;17.4
ALT;200212;27;0;82;79.4;963.5;106.8;4.5;820;-3.8;15.8
ALT;200301;38;3;76;76.4;963.7;94.5;0.7;2396;-8.4;15.5
ALT;200302;94;10;52;68.7;966.9;43.6;-0.4;6290;-11.5;13.8
ALT;200303;155;0;44;60.8;969.9;22.7;7.3;11465;-3.0;19.6
ALT;200304;196;0;57;58.3;962.9;60.9;10.5;11415;-5.9;24.6
ALT;200305;202;0;69;66.1;966.1;65.4;15.7;9952;2.7;30.3
ALT;200306;256;0;44;63.1;964.7;86.8;22.2;14216;12.9;33.8
ALT;200307;211;0;52;67.4;965.3;114.2;20.3;11397;12.1;35.3
ALT;200308;214;0;40;60.8;965.8;79.8;22.7;14736;10.4;36.5
ALT;200309;153;0;49;70.4;968.3;51.0;15.1;10420;7.0;27.9
ALT;200310;79;0;70;75.4;961.0;149.1;8.4;5184;-3.3;23.6
ALT;200311;50;0;64;75.7;964.8;61.7;6.9;3330;-1.0;19.2
ALT;200312;37;1;61;68.2;966.2;42.7;3.5;2804;-8.9;18.9
ALT;200401;36;2;84;74.2;959.9;141.3;2.2;1683;-6.1;14.2
ALT;200402;77;1;66;68.1;967.1;32.8;2.6;4726;-6.8;16.5
ALT;200403;136;0;60;65.3;967.5;30.3;5.4;7901;-4.9;20.0
ALT;200404;189;0;67;63.4;960.4;63.7;10.3;9784;0.3;21.7
ALT;200405;206;0;61;70.0;962.3;122.7;12.4;10027;1.8;25.8
ALT;200406;201;0;72;76.2;966.5;266.5;16.3;9219;9.0;29.3
ALT;200407;205;0;62;73.5;965.7;121.2;18.4;10080;9.0;29.2
ALT;200408;176;0;64;75.5;963.2;101.2;18.8;9723;10.3;29.5
ALT;200409;146;0;53;79.1;968.7;86.2;15.4;9437;6.0;26.6
ALT;200410;86;0;68;80.0;961.2;91.6;12.5;6114;2.7;23.6
ALT;200411;41;0;70;79.8;968.2;24.1;4.6;2736;-4.1;13.1
ALT;200412;29;0;81;82.3;967.1;51.6;1.3;1714;-5.7;12.8
ALT;200501;44;4;60;79.5;971.1;84.6;-0.3;3222;-11.3;11.6
ALT;200502;86;12;65;74.9;964.4;55.3;-1.1;5381;-10.2;8.4
ALT;200503;146;2;56;69.6;964.3;18.5;5.6;9199;-12.2;19.4
ALT;200504;178;0;67;63.7;961.9;72.3;10.6;8901;0.5;25.3
ALT;200505;204;0;64;70.4;965.1;124.0;14.3;10746;3.1;29.7
ALT;200506;245;0;52;65.5;966.5;105.2;18.9;13495;4.7;32.2
ALT;200507;177;0;67;75.1;964.8;110.5;18.6;8273;8.5;30.9
ALT;200508;154;0;73;81.1;965.7;292.6;16.2;7855;8.1;26.6
ALT;200509;148;0;61;74.7;966.4;52.2;16.5;9633;5.7;28.3
ALT;200510;105;0;41;79.1;967.5;47.9;10.9;9206;3.4;22.1
ALT;200511;49;1;66;78.2;965.4;19.6;4.7;3386;-8.2;19.6
ALT;200512;34;5;73;75.8;965.3;89.4;0.2;2405;-12.6;14.1
ALT;200601;41;4;71;80.9;969.6;26.0;-0.7;2287;-8.1;13.1
ALT;200602;59;1;80;76.4;961.7;64.3;1.3;2322;-6.9;12.6
ALT;200603;110;2;75;74.0;959.4;97.1;3.7;5221;-11.8;21.9
ALT;200604;163;0;68;73.8;962.9;81.8;9.3;7811;-0.7;22.2
ALT;200605;185;0;71;71.0;965.2;158.5;14.0;8200;3.6;25.8
ALT;200606;237;0;55;69.2;968.0;112.8;18.0;12402;4.0;32.0
ALT;200607;240;0;39;68.5;967.3;89.5;22.2;14769;13.4;31.9
ALT;200608;132;0;77;80.0;962.6;248.1;15.2;5238;7.8;27.9
ALT;200609;149;0;55;74.2;964.5;132.8;17.4;9588;6.2;27.8
ALT;200610;100;0;51;72.6;964.1;34.2;13.8;8151;4.4;27.5
ALT;200611;53;0;54;70.6;968.1;45.7;8.4;4106;-1.8;21.0
ALT;200612;35;0;62;81.8;973.0;67.4;2.4;3050;-5.9;17.8
ALT;200701;40;0;70;80.4;969.4;46.3;3.7;2828;-5.9;18.4
ALT;200702;75;0;57;74.0;961.2;57.1;4.7;4826;-4.0;14.7
ALT;200703;134;0;54;72.1;963.4;109.7;6.0;8487;-3.3;17.2
ALT;200704;223;0;33;58.7;965.8;20.3;14.4;14995;1.2;26.7
ALT;200705;193;0;65;69.1;960.6;179.5;15.1;9445;3.5;28.0
ALT;200706;213;0;66;75.4;962.1;134.4;17.6;9813;8.5;30.6
ALT;200707;206;0;61;72.8;964.4;203.5;18.2;10471;8.1;34.1
ALT;200708;165;0;70;78.9;963.8;212.9;17.3;8635;9.6;29.7
ALT;200709;149;0;58;76.6;967.7;94.7;13.5;9642;6.0;23.8
ALT;200710;100;0;65;76.8;969.4;34.2;10.1;7932;-1.1;21.7
ALT;200711;45;1;74;77.0;967.0;90.3;4.2;2863;-7.8;17.5
ALT;200712;29;0;86;82.6;970.9;86.2;1.3;1699;-5.2;12.7
ALT;200801;48;0;60;71.2;968.5;70.8;4.0;4134;-5.9;14.5
ALT;200802;88;0;45;72.4;973.5;31.0;3.8;7158;-4.9;15.6
ALT;200803;114;0;80;70.0;957.4;84.4;5.3;5558;-6.7;18.2
ALT;200804;161;0;76;70.3;959.1;146.3;8.8;7370;-3.2;22.2
ALT;200805;221;0;64;57.7;961.4;18.0;16.7;11008;5.1;30.2
ALT;200806;204;0;68;73.9;964.6;87.0;17.8;8552;7.5;31.0
ALT;200807;209;0;61;71.5;964.8;184.2;18.5;10794;9.1;30.7
ALT;200808;182;0;63;77.0;964.2;172.6;18.1;10100;8.9;27.1
ALT;200809;134;0;69;78.2;965.3;152.6;13.6;7880;4.2;28.7
ALT;200810;82;1;67;81.7;966.4;141.9;10.1;5301;-0.7;19.6
ALT;200811;51;1;71;75.0;962.9;66.8;6.0;3567;-4.5;20.5
ALT;200812;30;0;79;81.6;965.7;64.9;2.2;2193;-6.2;13.1
ALT;200901;35;0;80;80.6;962.6;31.2;-0.3;1973;-5.9;12.5
ALT;200902;73;3;75;73.3;962.3;61.2;2.2;3671;-9.1;14.1
ALT;200903;117;0;76;73.6;963.7;107.1;4.7;5406;-4.8;14.3
ALT;200904;202;0;54;61.9;961.7;67.5;12.0;10498;1.6;21.4
ALT;200905;235;0;57;65.5;967.4;63.3;16.2;11293;2.5;31.3
ALT;200906;211;0;67;76.1;964.9;171.1;16.6;8624;7.3;28.2
ALT;200907;198;0;66;75.2;965.8;188.6;18.8;8420;9.6;29.6
ALT;200908;197;0;51;77.5;967.1;133.1;19.6;11103;8.6;29.9
ALT;200909;160;0;57;80.6;968.4;58.8;15.8;9859;6.6;27.4
ALT;200910;92;0;66;76.1;966.8;93.2;10.4;6175;-1.4;25.0
ALT;200911;53;0;67;79.9;961.4;131.4;7.7;3681;-1.2;20.0
ALT;200912;34;3;84;75.8;957.5;61.0;2.1;2081;-11.9;16.8
ALT;201001;42;4;81;80.7;961.6;26.3;-0.8;2625;-10.0;8.2
ALT;201002;85;3;67;65.9;954.3;16.8;2.5;4599;-13.1;14.3
ALT;201003;134;2;68;65.7;965.3;57.8;5.5;7177;-8.4;20.1
ALT;201004;186;0;65;68.5;966.3;20.0;9.9;8990;-2.1;24.9
ALT;201005;159;0;82;78.2;962.4;185.2;12.2;4294;4.8;26.7
ALT;201006;215;0;63;74.5;963.7;98.3;17.2;9144;6.1;28.5
ALT;201007;225;0;53;75.2;967.0;214.2;19.8;11747;8.9;33.0
ALT;201008;155;0;75;80.9;965.5;259.0;17.2;6485;6.4;28.4
ALT;201009;149;0;64;79.9;965.3;110.5;13.5;7710;3.9;22.0
ALT;201010;89;0;70;74.6;963.2;41.8;10.4;6052;-0.9;24.2
ALT;201011;50;0;74;79.0;956.8;77.1;6.0;3204;-7.3;20.3
ALT;201012;35;1;83;74.7;960.4;45.7;1.4;2159;-10.4;16.9
ALT;201101;50;1;67;75.0;967.5;37.5;2.3;4147;-7.2;16.6
ALT;201102;83;0;57;76.5;966.8;20.9;2.7;5961;-5.3;14.2
ALT;201103;133;0;57;69.1;968.5;25.7;7.1;8415;-3.4;19.6
ALT;201104;216;0;43;64.1;966.5;34.2;12.2;12562;-0.3;23.7
ALT;201105;227;0;53;67.5;967.5;101.7;15.3;11674;3.6;29.4
ALT;201106;196;0;71;74.4;966.3;151.0;17.2;6939;8.3;30.9
ALT;201107;203;0;69;74.8;963.2;150.0;17.0;8103;8.8;32.6
ALT;201108;209;0;51;73.4;965.5;103.4;19.5;12095;9.0;31.0
ALT;201109;158;0;55;80.4;967.5;90.3;16.5;10228;7.0;27.1
ALT;201110;115;0;44;80.7;969.6;117.1;9.9;9798;-1.7;21.6
ALT;201111;56;0;59;82.6;969.4;0.0;5.5;4264;-3.8;23.1
ALT;201112;26;1;82;82.6;966.8;177.4;3.5;1563;-7.3;16.9
ALT;201201;33;0;76;82.0;970.6;137.4;2.3;1756;-8.5;12.8
ALT;201202;85;1;69;72.4;972.7;25.3;-2.2;5583;-14.4;11.6
ALT;201203;161;0;33;69.2;973.7;27.8;7.2;11982;-3.2;19.2
ALT;201204;172;0;76;67.6;955.1;61.2;10.2;6554;-1.9;26.6
ALT;201205;232;0;62;68.4;964.3;88.4;14.5;10787;1.0;27.9
ALT;201206;215;0;65;77.8;964.1;161.1;17.5;8802;6.9;32.8
ALT;201207;213;0;62;76.6;965.7;112.6;18.3;9279;7.3;30.9
ALT;201208;209;0;50;76.5;966.7;150.1;19.6;11775;9.2;31.0
ALT;201209;152;0;58;79.3;965.6;131.5;14.8;8930;3.6;25.8
ALT;201210;85;0;62;80.4;962.2;103.3;11.1;5895;-2.3;28.6
ALT;201211;52;0;80;83.9;962.7;58.2;6.2;3451;-2.5;20.3
ALT;201212;33;5;76;79.7;963.7;135.4;2.6;1966;-13.3;17.4
ALT;201301;43;1;81;82.4;963.4;50.5;1.4;2661;-7.9;13.4
ALT;201302;78;4;80;77.4;962.0;69.6;-0.1;3569;-14.3;9.2
ALT;201303;115;0;78;69.1;955.3;16.3;4.9;4857;-8.4;18.4
ALT;201304;170;0;70;73.6;963.0;84.6;9.4;6803;-3.8;23.6
ALT;201305;183;0;77;76.9;960.8;189.6;11.7;5911;3.8;23.7
ALT;201306;211;0;67;73.9;966.7;123.2;16.4;8007;7.4;34.6
ALT;201307;256;0;48;74.6;967.9;112.4;20.0;13720;8.3;33.2
ALT;201308;199;0;55;75.5;967.1;103.8;18.6;10622;8.7;31.2
ALT;201309;137;0;64;81.6;965.7;120.0;14.7;7343;5.8;27.0
ALT;201310;90;0;69;80.1;966.1;68.1;12.9;5720;4.2;24.6
ALT;201311;46;0;72;82.3;964.5;93.5;4.6;3008;-5.8;18.0
ALT;201312;40;0;47;82.1;971.6;43.7;1.7;4152;-7.0;15.1
ALT;201401;45;0;72;79.4;959.6;49.9;3.7;3043;-5.1;14.4
ALT;201402;89;0;65;69.9;959.2;52.5;5.5;5736;-3.4;14.9
ALT;201403;154;0;51;70.1;965.2;32.3;7.1;9969;-3.0;21.0
ALT;201404;192;0;67;68.2;962.8;65.7;11.4;8956;-0.6;20.9
ALT;201405;207;0;72;70.8;964.9;119.9;13.2;7621;2.3;26.9
ALT;201406;247;0;61;72.1;965.4;161.9;17.7;11430;6.8;31.7
ALT;201407;186;0;74;79.4;963.9;211.5;18.2;7440;8.0;29.8
ALT;201408;161;0;77;80.1;964.5;164.3;16.8;6061;7.6;30.3
ALT;201409;145;0;61;81.5;966.7;71.5;15.1;7577;5.8;24.4
ALT;201410;105;0;61;79.1;966.8;109.9;12.9;7782;0.4;25.3
ALT;201411;59;0;73;84.4;960.7;134.3;7.9;4579;-1.1;20.2
ALT;201412;27;1;81;82.3;968.8;60.4;3.8;1413;-7.2;14.8
ALT;201501;43;2;75;78.7;966.9;99.4;2.7;2467;-7.5;14.5
ALT;201502;71;2;71;78.8;964.3;22.7;0.8;3056;-8.9;11.1
ALT;201503;131;0;65;70.5;968.0;88.7;6.8;8041;-3.8;20.1
ALT;201504;193;0;59;67.1;968.5;69.5;9.8;9928;-3.0;21.1
ALT;201505;190;0;77;73.8;965.6;150.9;14.2;7596;5.1;27.7
ALT;201506;230;0;67;73.3;967.5;110.1;18.3;10049;8.9;29.2
ALT;201507;238;0;53;66.9;965.7;51.1;21.8;12367;9.2;33.4
ALT;201508;207;0;55;74.7;965.4;71.5;19.9;11549;9.4;32.3
ALT;201509;119;0;77;78.5;966.3;95.8;13.9;5430;4.2;27.0
ALT;201510;94;0;75;82.8;966.2;52.2;10.0;5587;1.1;21.6
ALT;201511;62;0;49;83.1;970.5;80.3;6.3;5664;-6.2;23.4
ALT;201512;42;0;41;89.1;977.7;16.3;2.4;4365;-5.5;11.1
ALT;201601;42;1;74;84.5;964.2;92.6;2.6;2642;-13.1;10.9
ALT;201602;72;0;76;75.5;961.6;98.8;5.1;4154;-3.1;15.7
ALT;201603;141;0;61;69.5;962.0;42.4;5.7;7491;-3.5;20.6
ALT;201604;173;0;75;70.8;961.4;96.7;10.1;7238;-1.4;21.2
ALT;201605;207;0;72;67.8;962.5;183.3;13.8;8941;0.9;25.8
ALT;201606;213;0;76;81.2;964.4;193.5;16.6;7710;8.1;30.8
ALT;201607;223;0;59;77.3;967.7;130.7;19.2;10581;6.7;31.7
ALT;201608;199;0;56;78.7;969.1;137.1;18.4;10641;9.0;30.3
ALT;201609;164;0;55;79.3;968.0;85.9;16.7;10556;7.1;26.5
ALT;201610;87;0;72;81.6;968.6;67.8;9.9;5127;0.7;23.1
ALT;201611;46;0;83;74.3;964.3;35.6;7.6;2251;-4.1;19.8
ALT;201612;37;0;60;88.7;978.1;3.6;0.4;3395;-6.4;12.8
ALT;201701;40;6;86;78.8;970.4;77.6;-1.0;2085;-13.7;13.1
ALT;201702;86;0;64;77.3;966.2;44.8;4.8;5826;-4.3;16.7
ALT;201703;140;0;69;73.5;966.2;144.0;8.5;8896;-2.4;22.3
ALT;201704;183;0;64;72.0;967.6;97.6;9.1;8673;-2.8;22.7
ALT;201705;245;0;63;68.9;965.7;44.6;15.0;11893;1.3;28.5
ALT;201706;243;0;66;71.8;964.9;131.9;19.6;11112;5.6;34.5
ALT;201707;202;0;76;74.1;965.8;107.0;19.4;8122;10.6;32.1
ALT;201708;186;0;67;78.3;967.3;209.0;19.2;9994;9.3;33.9
ALT;201709;130;0;73;81.1;965.9;141.3;13.0;5883;3.4;23.9
ALT;201710;108;0;54;80.8;971.1;95.9;10.6;8222;1.2;19.9
ALT;201711;53;0;73;79.7;966.2;93.9;5.0;3656;-3.6;18.5
ALT;201712;33;0;84;81.0;966.2;79.6;2.1;2330;-6.6;13.7
ALT;201801;43;0;78;76.6;964.7;205.6;5.7;3107;-4.9;17.7
ALT;201802;63;2;87;75.5;962.2;49.9;0.1;2708;-11.0;8.7
ALT;201803;111;0;81;71.6;953.3;103.7;5.6;4203;-6.7;19.0
ALT;201804;213;0;61;58.0;962.2;24.7;13.4;11265;-2.0;25.3
ALT;201805;218;0;70;75.6;963.5;89.7;15.2;10086;5.7;27.1
ALT;201806;261;0;63;70.9;965.2;62.9;18.7;12221;8.5;29.5
ALT;201807;237;0;55;68.9;965.0;106.4;20.6;12150;10.6;31.1
ALT;201808;198;0;62;74.1;966.8;129.2;19.9;10909;9.1;32.1
ALT;201809;166;0;56;77.3;969.9;70.9;16.3;10417;3.4;28.3
ALT;201810;107;0;56;73.8;966.1;90.3;12.2;8823;2.0;23.7
ALT;201811;50;0;73;79.2;964.7;3.0;7.5;3365;-2.6;21.5
ALT;201812;30;0;78;85.0;970.3;190.6;3.8;2167;-7.7;13.3
