stn;time;gre000m0;hto000m0;nto000m0;prestam0;rre150m0;tre200m0;sre000m0;tre200mn;tre200mx;ure200m0
ENG;190010;-;-;-;-;68.9;6.5;-;-;-;-
ENG;190011;-;-;-;-;98.6;2.2;-;-;-;-
ENG;190012;-;-;-;-;118.5;-0.3;-;-;-;-
ENG;190101;-;-;-;-;89.2;-4.0;-;-;-;-
ENG;190102;-;-;-;-;51.9;-7.4;-;-;-;-
ENG;190103;-;-;-;-;113.0;-0.6;-;-;-;-
ENG;190104;-;-;-;-;261.2;5.4;-;-;-;-
ENG;190105;-;-;-;-;74.0;9.6;-;-;-;-
ENG;190106;-;-;-;-;197.0;13.2;-;-;-;-
ENG;190107;-;-;-;-;134.9;14.8;-;-;-;-
ENG;190108;-;-;-;-;210.2;13.6;-;-;-;-
ENG;190109;-;-;-;-;191.3;11.5;-;-;-;-
ENG;190110;-;-;-;-;121.8;5.8;-;-;-;-
ENG;190111;-;-;-;-;40.9;-2.0;-;-;-;-
ENG;190112;-;-;-;-;100.0;-2.3;-;-;-;-
ENG;190201;-;-;-;-;76.9;-2.7;-;-;-;-
ENG;190202;-;-;-;-;76.0;-2.5;-;-;-;-
ENG;190203;-;-;-;-;224.0;0.8;-;-;-;-
ENG;190204;-;-;-;-;68.1;6.7;-;-;-;-
ENG;190205;-;-;-;-;190.9;5.5;-;-;-;-
ENG;190206;-;-;-;-;104.0;11.8;-;-;-;-
ENG;190207;-;-;-;-;149.7;15.2;-;-;-;-
ENG;190208;-;-;-;-;182.2;13.4;-;-;-;-
ENG;190209;-;-;-;-;131.2;10.8;-;-;-;-
ENG;190210;-;-;-;-;133.7;5.5;-;-;-;-
ENG;190211;-;-;-;-;21.0;0.9;-;-;-;-
ENG;190212;-;-;-;-;176.2;-2.7;-;-;-;-
ENG;190301;-;-;-;-;77.8;-2.9;-;-;-;-
ENG;190302;-;-;-;-;80.2;-0.1;-;-;-;-
ENG;190303;-;-;-;-;95.7;2.4;-;-;-;-
ENG;190304;-;-;-;-;166.8;1.8;-;-;-;-
ENG;190305;-;-;-;-;107.6;9.9;-;-;-;-
ENG;190306;-;-;-;-;137.8;11.5;-;-;-;-
ENG;190307;-;-;-;-;247.7;13.3;-;-;-;-
ENG;190308;-;-;-;-;183.4;14.0;-;-;-;-
ENG;190309;-;-;-;-;107.0;10.4;-;-;-;-
ENG;190310;-;-;-;-;172.6;7.3;-;-;-;-
ENG;190311;-;-;-;-;116.0;1.0;-;-;-;-
ENG;190312;-;-;-;-;47.3;-3.3;-;-;-;-
ENG;190401;-;-;-;-;56.6;-3.7;-;-;-;-
ENG;190402;-;-;-;-;113.3;-1.2;-;-;-;-
ENG;190403;-;-;-;-;88.3;1.1;-;-;-;-
ENG;190404;-;-;-;-;162.7;7.0;-;-;-;-
ENG;190405;-;-;-;-;202.8;10.9;-;-;-;-
ENG;190406;-;-;-;-;204.2;13.7;-;-;-;-
ENG;190407;-;-;-;-;75.3;16.8;-;-;-;-
ENG;190408;-;-;-;-;165.5;14.7;-;-;-;-
ENG;190409;-;-;-;-;131.7;9.1;-;-;-;-
ENG;190410;-;-;-;-;85.0;6.1;-;-;-;-
ENG;190411;-;-;-;-;62.7;0.3;-;-;-;-
ENG;190412;-;-;-;-;78.7;-2.0;-;-;-;-
ENG;190501;-;-;-;-;77.7;-5.7;-;-;-;-
ENG;190502;-;-;-;-;55.6;-3.5;-;-;-;-
ENG;190503;-;-;-;-;106.3;1.8;-;-;-;-
ENG;190504;-;-;-;-;173.4;5.0;-;-;-;-
ENG;190505;-;-;-;-;169.0;8.0;-;-;-;-
ENG;190506;-;-;-;-;91.0;13.6;-;-;-;-
ENG;190507;-;-;-;-;241.8;16.6;-;-;-;-
ENG;190508;-;-;-;-;304.7;13.9;-;-;-;-
ENG;190509;-;-;-;-;165.8;11.2;-;-;-;-
ENG;190510;-;-;-;-;161.5;0.9;-;-;-;-
ENG;190511;-;-;-;-;127.5;1.1;-;-;-;-
ENG;190512;-;-;-;-;49.5;-3.8;-;-;-;-
ENG;190601;-;-;-;-;105.6;-2.8;-;-;-;-
ENG;190602;-;-;-;-;111.6;-3.7;-;-;-;-
ENG;190603;-;-;-;-;118.1;-0.2;-;-;-;-
ENG;190604;-;-;-;-;91.1;4.0;-;-;-;-
ENG;190605;-;-;-;-;157.0;9.5;-;-;-;-
ENG;190606;-;-;-;-;214.2;11.7;-;-;-;-
ENG;190607;-;-;-;-;209.2;14.5;-;-;-;-
ENG;190608;-;-;-;-;98.2;14.9;-;-;-;-
ENG;190609;-;-;-;-;50.3;9.7;-;-;-;-
ENG;190610;-;-;-;-;53.3;8.4;-;-;-;-
ENG;190611;-;-;-;-;140.0;2.4;-;-;-;-
ENG;190612;-;-;-;-;125.0;-5.8;-;-;-;-
ENG;190701;-;-;-;-;165.6;-4.2;-;-;-;-
ENG;190702;-;-;-;-;80.8;-6.0;-;-;-;-
ENG;190703;-;-;-;-;147.7;-1.0;-;-;-;-
ENG;190704;-;-;-;-;144.7;3.0;-;-;-;-
ENG;190705;-;-;-;-;105.4;10.3;-;-;-;-
ENG;190706;-;-;-;-;116.6;12.9;-;-;-;-
ENG;190707;-;-;-;-;198.8;12.6;-;-;-;-
ENG;190708;-;-;-;-;127.0;14.5;-;-;-;-
ENG;190709;-;-;-;-;84.6;11.7;-;-;-;-
ENG;190710;-;-;-;-;150.5;7.9;-;-;-;-
ENG;190711;-;-;-;-;30.1;2.8;-;-;-;-
ENG;190712;-;-;-;-;167.5;-0.9;-;-;-;-
ENG;190801;-;-;-;-;68.1;-4.3;-;-;-;-
ENG;190802;-;-;-;-;167.9;-2.3;-;-;-;-
ENG;190803;-;-;-;-;67.1;-0.5;-;-;-;-
ENG;190804;-;-;-;-;133.6;2.7;-;-;-;-
ENG;190805;-;-;-;-;195.1;11.2;-;-;-;-
ENG;190806;-;-;-;-;86.5;14.5;-;-;-;-
ENG;190807;-;-;-;-;216.9;14.0;-;-;-;-
ENG;190808;-;-;-;-;142.1;12.5;-;-;-;-
ENG;190809;-;-;-;-;150.5;10.2;-;-;-;-
ENG;190810;-;-;-;-;11.5;6.2;-;-;-;-
ENG;190811;-;-;-;-;83.7;-0.2;-;-;-;-
ENG;190812;-;-;-;-;48.2;-3.0;-;-;-;-
ENG;190901;-;-;-;-;53.2;-5.7;-;-;-;-
ENG;190902;-;-;-;-;36.1;-5.8;-;-;-;-
ENG;190903;-;-;-;-;83.8;-1.0;-;-;-;-
ENG;190904;-;-;-;-;85.2;6.5;-;-;-;-
ENG;190905;-;-;-;-;143.1;8.8;-;-;-;-
ENG;190906;-;-;-;-;237.5;11.0;-;-;-;-
ENG;190907;-;-;-;-;202.1;12.3;-;-;-;-
ENG;190908;-;-;-;-;196.0;13.5;-;-;-;-
ENG;190909;-;-;-;-;108.7;9.9;-;-;-;-
ENG;190910;-;-;-;-;107.9;7.6;-;-;-;-
ENG;190911;-;-;-;-;69.7;-1.3;-;-;-;-
ENG;190912;-;-;-;-;145.9;-0.4;-;-;-;-
ENG;191001;-;-;-;-;208.0;-2.4;-;-;-;-
ENG;191002;-;-;-;-;142.7;-1.5;-;-;-;-
ENG;191003;-;-;-;-;53.4;1.0;-;-;-;-
ENG;191004;-;-;-;-;144.2;4.4;-;-;-;-
ENG;191005;-;-;-;-;135.6;8.1;-;-;-;-
ENG;191006;-;-;-;-;236.2;13.3;-;-;-;-
ENG;191007;-;-;-;-;225.7;12.4;-;-;-;-
ENG;191008;-;-;-;-;214.9;13.1;-;-;-;-
ENG;191009;-;-;-;-;186.2;8.5;-;-;-;-
ENG;191010;-;-;-;-;98.2;7.2;-;-;-;-
ENG;191011;-;-;-;-;201.3;0.7;-;-;-;-
ENG;191012;-;-;-;-;106.0;1.1;-;-;-;-
ENG;191101;-;-;-;-;31.2;-6.7;-;-;-;-
ENG;191102;-;-;-;-;90.4;-2.4;-;-;-;-
ENG;191103;-;-;-;-;125.4;1.7;-;-;-;-
ENG;191104;-;-;-;-;101.7;4.0;-;-;-;-
ENG;191105;-;-;-;-;137.1;9.6;-;-;-;-
ENG;191106;-;-;-;-;228.1;12.4;-;-;-;-
ENG;191107;-;-;-;-;47.7;16.8;-;-;-;-
ENG;191108;-;-;-;-;100.7;16.9;-;-;-;-
ENG;191109;-;-;-;-;143.9;12.7;-;-;-;-
ENG;191110;-;-;-;-;110.6;6.3;-;-;-;-
ENG;191111;-;-;-;-;52.2;2.9;-;-;-;-
ENG;191112;-;-;-;-;113.4;0.3;-;-;-;-
ENG;191201;-;-;-;-;117.6;-0.5;-;-;-;-
ENG;191202;-;-;-;-;63.0;2.4;-;-;-;-
ENG;191203;-;-;-;-;93.4;3.9;-;-;-;-
ENG;191204;-;-;-;-;125.1;3.8;-;-;-;-
ENG;191205;-;-;-;-;189.7;10.3;-;-;-;-
ENG;191206;-;-;-;-;216.5;12.9;-;-;-;-
ENG;191207;-;-;-;-;165.8;14.0;-;-;-;-
ENG;191208;-;-;-;-;202.1;11.4;-;-;-;-
ENG;191209;-;-;-;-;93.1;6.0;-;-;-;-
ENG;191210;-;-;-;-;161.5;4.8;-;-;-;-
ENG;191211;-;-;-;-;93.1;-1.7;-;-;-;-
ENG;191212;-;-;-;-;72.4;-0.9;-;-;-;-
ENG;191301;-;-;-;-;94.5;-0.5;-;-;-;-
ENG;191302;-;-;-;-;25.6;-2.5;-;-;-;-
ENG;191303;-;-;-;-;81.1;3.5;-;-;-;-
ENG;191304;-;-;-;-;130.4;4.9;-;-;-;-
ENG;191305;-;-;-;-;141.1;9.4;-;-;-;-
ENG;191306;-;-;-;-;215.0;12.1;-;-;-;-
ENG;191307;-;-;-;-;254.2;11.6;-;-;-;-
ENG;191308;-;-;-;-;181.2;12.8;-;-;-;-
ENG;191309;-;-;-;-;133.2;10.1;-;-;-;-
ENG;191310;-;-;-;-;41.0;8.8;-;-;-;-
ENG;191311;-;-;-;-;128.5;4.1;-;-;-;-
ENG;191312;-;-;-;-;133.5;-1.9;-;-;-;-
ENG;191401;-;-;-;-;174.4;-7.7;-;-;-;-
ENG;191402;-;-;-;-;75.3;0.8;-;-;-;-
ENG;191403;-;-;-;-;200.6;2.0;-;-;-;-
ENG;191404;-;-;-;-;63.8;7.2;-;-;-;-
ENG;191405;-;-;-;-;218.3;7.7;-;-;-;-
ENG;191406;-;-;-;-;172.5;11.1;-;-;-;-
ENG;191407;-;-;-;-;240.8;13.2;-;-;-;-
ENG;191408;-;-;-;-;192.6;13.9;-;-;-;-
ENG;191409;-;-;-;-;115.2;10.4;-;-;-;-
ENG;191410;-;-;-;-;114.5;6.1;-;-;-;-
ENG;191411;-;-;-;-;102.2;0.0;-;-;-;-
ENG;191412;-;-;-;-;36.5;0.3;-;-;-;-
ENG;191501;-;-;-;-;154.2;-2.7;-;-;-;-
ENG;191502;-;-;-;-;87.3;-2.3;-;-;-;-
ENG;191503;-;-;-;-;143.9;-0.2;-;-;-;-
ENG;191504;-;-;-;-;130.5;3.2;-;-;-;-
ENG;191505;-;-;-;-;72.6;11.6;-;-;-;-
ENG;191506;-;-;-;-;157.3;14.5;-;-;-;-
ENG;191507;-;-;-;-;263.6;13.5;-;-;-;-
ENG;191508;-;-;-;-;179.2;12.5;-;-;-;-
ENG;191509;-;-;-;-;172.1;8.8;-;-;-;-
ENG;191510;-;-;-;-;43.9;3.7;-;-;-;-
ENG;191511;-;-;-;-;58.6;-1.6;-;-;-;-
ENG;191512;-;-;-;-;132.8;2.2;-;-;-;-
ENG;191601;-;-;-;-;114.5;-0.5;-;-;-;-
ENG;191602;-;-;-;-;167.0;-0.4;-;-;-;-
ENG;191603;-;-;-;-;131.8;1.7;-;-;-;-
ENG;191604;-;-;-;-;149.3;5.1;-;-;-;-
ENG;191605;-;-;-;-;119.7;10.2;-;-;-;-
ENG;191606;-;-;-;-;201.5;10.6;-;-;-;-
ENG;191607;-;-;-;-;163.7;13.5;-;-;-;-
ENG;191608;-;-;-;-;175.8;13.2;-;-;-;-
ENG;191609;-;-;-;-;179.7;8.6;-;-;-;-
ENG;191610;-;-;-;-;182.9;6.1;-;-;-;-
ENG;191611;-;-;-;-;135.8;1.5;-;-;-;-
ENG;191612;-;-;-;-;169.1;-0.4;-;-;-;-
ENG;191701;-;-;-;-;64.4;-5.7;-;-;-;-
ENG;191702;-;-;-;-;14.1;-4.6;-;-;-;-
ENG;191703;-;-;-;-;87.4;-0.7;-;-;-;-
ENG;191704;-;-;-;-;164.5;1.6;-;-;-;-
ENG;191705;-;-;-;-;74.2;12.8;-;-;-;-
ENG;191706;-;-;-;-;156.6;14.6;-;-;-;-
ENG;191707;-;-;-;-;236.1;14.1;-;-;-;-
ENG;191708;-;-;-;-;186.6;13.3;-;-;-;-
ENG;191709;-;-;-;-;61.4;13.0;-;-;-;-
ENG;191710;-;-;-;-;294.9;4.0;-;-;-;-
ENG;191711;-;-;-;-;164.0;-0.1;-;-;-;-
ENG;191712;-;-;-;-;63.2;-5.6;-;-;-;-
ENG;191801;-;-;-;-;77.8;-1.4;-;-;-;-
ENG;191802;-;-;-;-;53.4;-1.5;-;-;-;-
ENG;191803;-;-;-;-;112.6;0.9;-;-;-;-
ENG;191804;-;-;-;-;100.8;5.4;-;-;-;-
ENG;191805;-;-;-;-;72.0;10.9;-;-;-;-
ENG;191806;-;-;-;-;319.7;10.4;-;-;-;-
ENG;191807;-;-;-;-;102.7;14.2;-;-;-;-
ENG;191808;-;-;-;-;194.6;13.4;-;-;-;-
ENG;191809;-;-;-;-;209.9;11.1;-;-;-;-
ENG;191810;-;-;-;-;100.8;4.8;-;-;-;-
ENG;191811;-;-;-;-;62.2;1.5;-;-;-;-
ENG;191812;-;-;-;-;286.1;0.5;-;-;-;-
ENG;191901;-;-;-;-;112.3;-3.0;-;-;-;-
ENG;191902;-;-;-;-;94.7;-2.8;-;-;-;-
ENG;191903;-;-;-;-;171.3;1.0;-;-;-;-
ENG;191904;-;-;-;-;170.7;2.2;-;-;-;-
ENG;191905;-;-;-;-;84.8;9.1;-;-;-;-
ENG;191906;-;-;-;-;162.7;12.8;-;-;-;-
ENG;191907;-;-;-;-;257.3;11.5;-;-;-;-
ENG;191908;-;-;-;-;78.8;15.5;-;-;-;-
ENG;191909;-;-;-;-;59.3;12.5;-;-;-;-
ENG;191910;-;-;-;-;154.3;2.4;-;-;-;-
ENG;191911;-;-;-;-;142.2;-0.5;-;-;-;-
ENG;191912;-;-;-;-;245.5;-0.8;-;-;-;-
ENG;192001;-;-;-;-;152.8;0.1;-;-;-;-
ENG;192002;-;-;-;-;34.8;0.4;-;-;-;-
ENG;192003;-;-;-;-;79.7;3.9;-;-;-;-
ENG;192004;-;-;-;-;103.9;6.0;-;-;-;-
ENG;192005;-;-;-;-;177.5;11.9;-;-;-;-
ENG;192006;-;-;-;-;148.1;12.2;-;-;-;-
ENG;192007;-;-;-;-;174.6;14.4;-;-;-;-
ENG;192008;-;-;-;-;119.2;12.1;-;-;-;-
ENG;192009;-;-;-;-;147.5;11.0;-;-;-;-
ENG;192010;-;-;-;-;12.0;6.1;-;-;-;-
ENG;192011;-;-;-;-;4.5;1.9;-;-;-;-
ENG;192012;-;-;-;-;57.9;-2.1;-;-;-;-
ENG;192101;-;-;-;-;86.7;0.9;-;-;-;-
ENG;192102;-;-;-;-;23.1;-2.6;-;-;-;-
ENG;192103;-;-;-;-;60.6;2.4;-;-;-;-
ENG;192104;-;-;-;-;131.3;4.1;-;-;-;-
ENG;192105;-;-;-;-;86.1;10.8;-;-;-;-
ENG;192106;-;-;-;-;184.3;12.7;-;-;-;-
ENG;192107;-;-;-;-;52.8;16.5;-;-;-;-
ENG;192108;-;-;-;-;223.6;14.1;-;-;-;-
ENG;192109;-;-;-;-;102.9;12.3;-;-;-;-
ENG;192110;-;-;-;-;66.9;8.6;-;-;-;-
ENG;192111;-;-;-;-;152.7;-1.8;-;-;-;-
ENG;192112;-;-;-;-;61.6;-1.4;-;-;-;-
ENG;192201;-;-;-;-;229.9;-3.5;-;-;-;-
ENG;192202;-;-;-;-;99.7;-2.3;-;-;-;-
ENG;192203;-;-;-;-;99.4;1.7;-;-;-;-
ENG;192204;-;-;-;-;220.3;3.2;-;-;-;-
ENG;192205;-;-;-;-;60.1;11.5;-;-;-;-
ENG;192206;-;-;-;-;222.1;13.2;-;-;-;-
ENG;192207;-;-;-;-;193.4;13.1;-;-;-;-
ENG;192208;-;-;-;-;204.2;13.9;-;-;-;-
ENG;192209;-;-;-;-;186.4;8.6;-;-;-;-
ENG;192210;-;-;-;-;131.1;4.4;-;-;-;-
ENG;192211;-;-;-;-;166.4;-1.1;-;-;-;-
ENG;192212;-;-;-;-;174.1;-2.2;-;-;-;-
ENG;192301;-;-;-;-;123.6;-4.1;-;-;-;-
ENG;192302;-;-;-;-;102.9;0.2;-;-;-;-
ENG;192303;-;-;-;-;53.9;1.4;-;-;-;-
ENG;192304;-;-;-;-;108.7;5.1;-;-;-;-
ENG;192305;-;-;-;-;177.2;9.4;-;-;-;-
ENG;192306;-;-;-;-;148.0;9.1;-;-;-;-
ENG;192307;-;-;-;-;135.8;16.6;-;-;-;-
ENG;192308;-;-;-;-;132.1;14.8;-;-;-;-
ENG;192309;-;-;-;-;97.7;10.7;-;-;-;-
ENG;192310;-;-;-;-;118.0;8.8;-;-;-;-
ENG;192311;-;-;-;-;147.6;1.1;-;-;-;-
ENG;192312;-;-;-;-;216.3;-2.9;-;-;-;-
ENG;192401;-;-;-;-;66.6;-3.8;-;-;-;-
ENG;192402;-;-;-;-;59.8;-5.2;-;-;-;-
ENG;192403;-;-;-;-;40.1;0.3;-;-;-;-
ENG;192404;-;-;-;-;123.8;5.5;-;-;-;-
ENG;192405;-;-;-;-;162.0;10.9;-;-;-;-
ENG;192406;-;-;-;-;225.4;12.6;-;-;-;-
ENG;192407;-;-;-;-;184.2;14.4;-;-;-;-
ENG;192408;-;-;-;-;249.0;11.0;-;-;-;-
ENG;192409;-;-;-;-;108.5;10.9;-;-;-;-
ENG;192410;-;-;-;-;100.2;6.5;-;-;-;-
ENG;192411;-;-;-;-;21.6;2.2;-;-;-;-
ENG;192412;-;-;-;-;50.9;-1.6;-;-;-;-
ENG;192501;-;-;-;-;38.3;-1.1;-;-;-;-
ENG;192502;-;-;-;-;100.4;-0.3;-;-;-;-
ENG;192503;-;-;-;-;80.6;-2.0;-;-;-;-
ENG;192504;-;-;-;-;126.5;5.1;-;-;-;-
ENG;192505;-;-;-;-;123.7;9.8;-;-;-;-
ENG;192506;-;-;-;-;138.3;13.1;-;-;-;-
ENG;192507;-;-;-;-;141.7;13.9;-;-;-;-
ENG;192508;-;-;-;-;184.1;13.5;-;-;-;-
ENG;192509;-;-;-;-;173.3;8.7;-;-;-;-
ENG;192510;-;-;-;-;46.9;6.9;-;-;-;-
ENG;192511;-;-;-;-;89.6;-0.4;-;-;-;-
ENG;192512;-;-;-;-;117.9;-1.9;-;-;-;-
ENG;192601;-;-;-;-;100.5;-2.4;-;-;-;-
ENG;192602;-;-;-;-;58.3;3.5;-;-;-;-
ENG;192603;-;-;-;-;95.8;2.4;-;-;-;-
ENG;192604;-;-;-;-;59.1;6.8;-;-;-;-
ENG;192605;-;-;-;-;211.7;7.9;-;-;-;-
ENG;192606;-;-;-;-;301.2;10.3;-;-;-;-
ENG;192607;-;-;-;-;202.2;13.6;-;-;-;-
ENG;192608;-;-;-;-;105.6;14.0;-;-;-;-
ENG;192609;-;-;-;-;47.3;13.0;-;-;-;-
ENG;192610;-;-;-;-;110.5;7.4;-;-;-;-
ENG;192611;-;-;-;-;106.3;4.7;-;-;-;-
