stn;time;gre000m0;hto000m0;nto000m0;prestam0;rre150m0;ure200m0;sre000m0;tre200m0;tre200mn;tre200mx
SAE;198109;132;4;78;753.9;298.4;79.6;6923;3.7;-4.7;12.4
SAE;198110;91;30;79;747.8;226.6;80.0;5241;-1.3;-11.7;10.6
SAE;198111;71;51;61;752.8;238.1;73.3;7475;-6.0;-17.5;6.4
SAE;198112;36;322;84;733.8;420.9;84.9;2806;-9.9;-20.8;-0.9
SAE;198201;58;491;69;747.1;222.1;73.8;6095;-6.1;-18.7;4.5
SAE;198202;115;522;54;747.6;29.3;65.4;9513;-7.0;-19.8;3.3
SAE;198203;147;624;70;745.9;237.4;75.2;7893;-7.8;-16.3;1.5
SAE;198204;211;660;75;747.1;125.0;78.4;7955;-6.0;-14.1;5.5
SAE;198205;261;629;61;753.7;86.1;73.8;13253;0.5;-11.8;9.7
SAE;198206;203;408;78;754.0;232.6;80.1;8014;4.0;-4.0;12.7
SAE;198207;224;159;66;757.2;155.7;73.2;11710;7.5;-0.3;15.1
SAE;198208;161;4;78;755.3;169.6;83.1;6908;5.2;-3.1;13.7
SAE;198209;172;1;54;757.2;155.9;69.9;11579;6.3;-1.9;14.4
SAE;198210;106;12;63;748.5;86.5;73.8;8234;-0.1;-8.4;7.7
SAE;198211;77;26;55;749.6;87.4;63.7;8324;-1.7;-12.9;9.8
SAE;198212;48;74;69;745.1;109.7;77.1;5511;-6.6;-16.6;1.6
SAE;198301;52;227;68;754.6;291.1;70.3;5361;-5.6;-17.3;4.8
SAE;198302;110;370;51;743.0;106.2;61.6;8309;-9.8;-17.3;-0.4
SAE;198303;163;414;64;747.7;108.3;68.5;9780;-5.2;-15.8;4.1
SAE;198304;187;524;79;744.3;190.0;77.3;6163;-3.3;-14.2;5.2
SAE;198305;198;486;79;746.3;165.0;79.1;6190;-1.5;-7.8;7.3
SAE;198306;219;326;76;756.3;184.2;76.3;8671;4.2;-6.0;13.2
SAE;198307;265;102;45;759.3;66.7;61.5;15931;10.1;-0.3;20.8
SAE;198308;173;4;69;756.2;309.9;77.8;8293;6.2;-2.6;17.1
SAE;198309;148;3;60;755.3;184.4;68.0;9639;4.5;-6.0;14.9
SAE;198310;125;6;55;755.7;81.6;65.9;10926;0.8;-8.2;13.0
SAE;198311;89;5;43;749.3;162.3;54.5;10649;-1.9;-16.0;8.3
SAE;198312;61;109;54;747.3;146.7;62.8;8060;-5.5;-18.9;7.2
SAE;198401;46;197;83;742.6;262.4;78.6;2937;-9.4;-17.6;2.4
SAE;198402;107;427;63;744.0;219.4;80.2;8871;-11.0;-18.0;-1.7
SAE;198403;180;493;51;742.5;96.7;72.5;12911;-9.0;-18.9;-1.0
SAE;198404;227;487;66;747.3;112.6;73.9;10528;-5.6;-15.7;5.2
SAE;198405;207;351;78;742.9;123.6;84.4;7010;-2.2;-9.5;4.9
SAE;198406;214;299;74;752.8;154.4;82.5;8973;2.0;-4.9;10.9
SAE;198407;212;125;69;756.5;151.8;82.6;11187;5.0;-4.3;18.4
SAE;198408;177;2;68;755.4;209.5;85.3;8794;5.2;1.0;14.8
SAE;198409;131;28;79;748.7;426.5;87.2;6771;1.0;-7.0;12.7
SAE;198410;122;23;51;753.1;57.3;67.7;11621;1.6;-5.6;10.4
SAE;198411;76;13;60;746.1;97.7;61.7;8412;0.0;-10.2;9.5
SAE;198412;60;40;53;750.1;107.2;72.8;8044;-5.4;-20.5;7.3
SAE;198501;61;184;73;736.4;166.2;79.6;5732;-12.7;-27.6;-1.2
SAE;198502;103;273;64;746.0;119.6;75.5;7295;-7.3;-18.9;1.9
SAE;198503;164;340;73;742.0;146.3;80.7;9193;-8.5;-18.3;0.3
SAE;198504;183;366;74;744.7;232.4;79.6;7453;-4.7;-14.6;6.0
SAE;198505;224;401;74;746.9;147.4;84.8;8812;0.2;-10.9;10.6
SAE;198506;188;316;86;751.1;221.5;87.7;6102;0.9;-8.2;10.9
SAE;198507;227;149;69;757.1;132.6;82.3;11672;6.9;-1.2;17.2
SAE;198508;215;10;58;755.8;291.3;75.7;13295;5.8;-3.5;16.0
SAE;198509;179;1;48;758.5;75.1;68.3;13557;5.7;-4.2;14.5
SAE;198510;142;0;40;756.9;14.9;59.1;14469;2.7;-4.2;12.8
SAE;198511;71;54;68;741.9;145.7;71.1;6855;-7.4;-16.1;6.9
SAE;198512;58;43;58;748.6;41.4;62.2;8115;-3.7;-15.7;6.9
SAE;198601;45;198;83;738.8;450.4;77.3;3633;-9.9;-19.3;0.4
SAE;198602;119;321;58;735.5;39.9;58.6;9393;-11.6;-29.1;-3.7
SAE;198603;149;315;64;744.8;152.4;79.0;9274;-6.1;-14.1;6.1
SAE;198604;189;404;83;741.2;233.4;83.7;6146;-5.3;-18.9;3.0
SAE;198605;212;331;70;753.8;263.7;83.0;10097;2.5;-7.5;11.4
SAE;198606;255;219;66;753.5;217.3;79.1;12196;3.8;-8.8;14.9
SAE;198607;196;21;74;756.0;191.8;83.1;9504;4.9;-3.4;12.7
SAE;198608;198;2;71;754.7;225.2;82.0;10323;5.4;-5.5;17.1
SAE;198609;182;1;59;756.3;51.3;67.4;12004;4.8;-3.4;13.2
SAE;198610;129;10;48;754.4;91.8;62.0;12589;2.5;-10.4;12.6
SAE;198611;82;42;49;753.3;97.9;57.7;10188;-2.0;-11.8;7.0
SAE;198612;47;99;66;747.6;310.1;66.7;5900;-7.0;-21.6;5.0
SAE;198701;74;356;54;741.6;150.4;62.7;8540;-9.3;-30.4;0.3
SAE;198702;102;369;73;742.2;119.8;77.0;6428;-7.3;-16.7;1.7
SAE;198703;150;480;70;742.3;184.3;78.7;7223;-10.8;-19.3;0.7
SAE;198704;224;542;63;749.5;202.3;75.5;10892;-3.0;-14.8;7.7
SAE;198705;212;499;79;747.5;313.1;84.6;6613;-3.0;-10.9;5.1
SAE;198706;189;489;85;751.9;229.2;89.0;6096;1.5;-5.9;13.9
SAE;198707;203;270;75;754.9;358.3;88.6;8973;5.8;-4.1;14.5
SAE;198708;157;72;74;754.7;142.6;85.5;7719;5.3;-3.8;16.2
SAE;198709;165;0;64;756.5;121.6;72.7;11378;6.2;-5.0;15.5
SAE;198710;106;2;63;751.2;40.5;68.6;8890;2.7;-7.1;12.0
SAE;198711;67;43;65;746.8;202.3;67.7;6600;-4.0;-12.0;8.6
SAE;198712;58;76;53;750.3;66.2;55.8;8575;-2.5;-11.5;6.9
SAE;198801;55;79;68;743.7;235.3;73.3;6466;-5.7;-15.1;2.7
SAE;198802;84;252;74;742.2;275.1;67.1;5762;-9.1;-17.9;5.4
SAE;198803;95;645;90;741.1;673.4;82.1;2863;-9.3;-19.2;0.2
SAE;198804;225;689;68;747.0;156.4;79.5;9551;-2.5;-11.5;4.7
SAE;198805;215;489;75;749.4;177.0;81.3;9545;2.0;-6.3;12.8
SAE;198806;199;404;81;751.4;203.4;89.0;7600;2.6;-4.9;10.2
SAE;198807;235;207;64;755.3;294.8;81.2;13436;6.0;-3.0;16.0
SAE;198808;188;14;65;755.2;255.1;79.8;10781;6.7;-3.0;15.2
SAE;198809;149;5;69;754.8;174.5;81.5;8853;3.2;-5.2;10.9
SAE;198810;110;2;61;753.1;200.5;69.8;9913;2.9;-8.0;14.7
SAE;198811;84;36;50;750.3;156.9;63.6;9110;-4.1;-21.4;4.3
SAE;198812;46;211;71;750.8;473.4;74.0;5257;-5.9;-14.5;6.2
SAE;198901;87;243;28;758.1;81.8;42.4;13204;-1.8;-11.5;8.8
SAE;198902;98;212;59;749.2;185.5;68.8;8375;-4.5;-14.0;6.2
SAE;198903;160;293;64;748.6;244.6;71.0;11325;-3.1;-12.8;6.8
SAE;198904;178;354;83;741.5;294.5;83.2;5542;-4.5;-11.7;3.2
SAE;198905;243;349;64;754.0;91.4;78.3;12108;1.4;-8.8;9.7
SAE;198906;217;238;79;752.9;209.2;85.8;8161;1.7;-6.8;10.2
SAE;198907;191;56;79;757.5;300.4;87.0;7372;6.0;-1.7;13.9
SAE;198908;198;6;65;754.9;325.5;81.6;10694;5.7;-4.3;16.2
SAE;198909;154;5;64;754.8;141.0;81.5;9769;3.5;-6.2;13.7
SAE;198910;130;25;48;755.0;229.0;63.9;12232;1.8;-8.0;12.6
SAE;198911;91;43;39;748.0;85.2;52.0;11424;-2.7;-15.3;6.5
SAE;198912;67;39;46;746.9;147.7;47.7;9898;-2.2;-12.2;6.9
SAE;199001;78;65;41;751.6;98.7;53.1;10936;-4.7;-11.7;4.1
SAE;199002;93;167;64;748.2;682.4;67.4;7997;-3.3;-13.2;5.9
SAE;199003;161;337;56;755.7;163.4;64.1;11368;-3.7;-16.7;6.8
SAE;199004;180;399;83;744.8;178.0;85.1;5926;-5.1;-10.6;3.7
SAE;199005;220;340;74;753.9;174.8;84.1;9137;1.7;-6.6;7.3
SAE;199006;203;221;83;752.1;312.7;89.7;7065;2.8;-5.0;14.1
SAE;199007;226;40;65;757.0;264.4;77.8;12327;6.2;-4.0;16.6
SAE;199008;198;0;63;758.3;201.1;77.1;11583;6.9;-2.0;15.4
SAE;199009;139;2;76;753.1;256.5;84.5;7342;1.7;-4.6;10.1
SAE;199010;126;3;65;750.4;207.3;65.8;10892;3.1;-6.5;11.6
SAE;199011;66;92;70;744.5;331.0;78.3;5786;-5.2;-17.6;5.5
SAE;199012;58;189;65;744.1;159.6;73.6;6567;-8.6;-18.9;2.7
SAE;199101;74;249;48;750.9;168.5;52.4;9720;-4.8;-12.3;3.8
SAE;199102;114;281;56;743.2;67.6;71.5;8761;-9.6;-23.9;6.4
SAE;199103;137;268;71;746.1;110.2;78.4;6050;-2.9;-16.0;3.7
SAE;199104;211;310;78;746.1;98.1;83.3;7260;-5.8;-15.3;2.8
SAE;199105;216;356;81;749.4;196.0;87.3;5808;-3.7;-11.4;5.3
SAE;199106;195;263;85;751.7;394.9;90.3;5901;1.8;-5.6;11.8
SAE;199107;236;75;66;756.6;380.9;81.0;12578;7.7;-1.5;16.8
SAE;199108;211;0;60;758.6;48.3;76.6;11662;8.0;1.2;18.2
SAE;199109;165;1;64;755.1;284.2;78.0;10113;5.7;-4.0;13.1
SAE;199110;120;15;55;750.3;137.3;67.1;10348;0.0;-12.1;11.8
SAE;199111;66;81;66;746.2;207.4;70.1;6211;-3.9;-13.0;5.6
SAE;199112;62;135;41;753.1;464.2;50.7;9369;-5.8;-16.3;5.4
SAE;199201;81;240;39;754.8;19.8;47.2;10779;-4.2;-17.2;6.4
SAE;199202;103;339;56;751.9;228.0;62.8;7985;-6.4;-18.8;4.4
SAE;199203;125;427;78;746.0;377.6;77.2;5632;-6.0;-13.6;4.9
SAE;199204;194;543;71;745.5;208.9;77.7;9224;-3.9;-13.0;7.7
SAE;199205;259;450;61;753.7;53.4;75.6;14061;2.8;-5.0;12.0
SAE;199206;206;249;76;751.1;166.4;85.6;9194;3.5;-2.9;12.0
SAE;199207;212;42;75;756.9;208.7;85.5;8786;6.9;-0.6;16.2
SAE;199208;226;0;58;757.3;232.0;74.7;13585;9.1;-2.5;18.3
SAE;199209;162;6;63;756.0;207.8;75.6;9684;4.0;-6.8;14.2
SAE;199210;86;22;80;743.2;330.1;84.4;3564;-2.1;-11.7;7.1
SAE;199211;55;157;70;750.1;670.2;74.9;5424;-1.9;-13.3;11.2
SAE;199212;61;261;44;748.3;130.0;54.7;8704;-3.9;-12.8;3.7
SAE;199301;68;256;56;753.7;292.2;65.8;7262;-4.6;-19.8;6.0
SAE;199302;119;304;40;752.2;102.4;46.8;10828;-6.1;-23.5;5.6
SAE;199303;167;408;63;748.6;124.3;70.1;9287;-7.3;-19.9;5.8
SAE;199304;201;481;71;745.8;187.1;77.9;9295;-2.5;-12.2;7.6
SAE;199305;235;366;71;750.6;142.7;80.0;11359;2.2;-5.8;12.4
SAE;199306;206;210;74;754.3;298.3;85.6;8940;4.2;-3.4;14.4
SAE;199307;184;34;83;755.4;482.1;89.0;6770;4.2;-4.7;16.6
SAE;199308;200;1;66;757.0;232.1;79.7;11025;6.6;-4.5;16.7
SAE;199309;136;5;79;750.0;165.9;82.6;6814;2.1;-5.3;13.4
SAE;199310;108;18;60;748.3;184.6;71.6;8989;0.2;-10.1;7.2
SAE;199311;76;52;53;747.5;88.0;65.0;8612;-5.2;-16.4;5.8
SAE;199312;38;109;81;742.9;585.1;79.3;3562;-6.7;-18.2;5.0
SAE;199401;56;262;74;744.8;410.8;75.5;5322;-7.0;-16.9;0.6
SAE;199402;86;354;75;743.1;95.9;69.9;4849;-7.8;-16.2;5.8
SAE;199403;121;391;79;751.1;366.1;81.3;6348;-3.4;-11.8;6.2
SAE;199404;195;450;80;743.6;453.7;82.7;7062;-5.2;-14.0;6.4
SAE;199405;182;382;81;749.6;286.5;85.5;6787;1.2;-7.5;9.2
SAE;199406;230;261;75;756.2;238.6;82.6;9745;4.2;-6.5;14.5
SAE;199407;236;41;66;758.4;274.2;79.3;12349;9.0;0.7;17.1
SAE;199408;179;0;73;756.2;263.4;83.4;8826;7.6;-0.3;17.0
SAE;199409;137;7;81;752.6;218.1;82.7;7095;3.2;-7.7;12.8
SAE;199410;123;7;60;751.6;154.8;68.0;10588;0.8;-10.3;9.7
SAE;199411;67;28;71;753.6;117.6;72.1;6335;-0.2;-6.9;6.8
SAE;199412;50;66;64;750.8;328.5;68.1;6260;-4.6;-15.3;4.6
SAE;199501;54;283;69;744.5;524.6;71.7;5368;-9.1;-20.8;3.1
SAE;199502;85;434;80;746.9;275.5;75.1;5019;-5.5;-14.8;3.7
SAE;199503;138;544;71;743.9;369.0;73.8;7880;-8.4;-20.1;2.6
SAE;199504;175;579;85;748.2;244.7;86.4;5236;-3.4;-12.8;3.6
SAE;199505;236;522;74;751.0;177.8;80.5;10139;0.4;-10.3;10.1
SAE;199506;202;485;83;752.6;176.3;90.7;6142;1.6;-4.7;12.7
SAE;199507;239;280;61;757.4;177.4;81.0;12193;8.8;1.8;18.1
SAE;199508;153;16;76;755.4;509.8;87.2;6926;5.5;-5.1;14.9
SAE;199509;129;36;81;750.0;225.5;86.7;5377;0.3;-7.8;8.3
SAE;199510;143;1;44;758.7;36.7;61.5;13818;5.2;-4.8;13.7
SAE;199511;75;84;63;748.7;270.2;70.2;7610;-4.5;-17.4;5.5
SAE;199512;54;151;68;744.0;213.0;76.8;6114;-6.4;-18.4;2.6
SAE;199601;85;216;44;745.1;5.9;53.9;10907;-3.2;-9.8;6.1
SAE;199602;105;260;66;740.2;168.7;73.2;7583;-10.0;-20.3;0.1
SAE;199603;169;285;63;743.7;129.0;75.2;10124;-8.0;-21.1;2.9
SAE;199604;213;292;71;748.5;98.2;76.7;10083;-2.8;-14.4;7.0
SAE;199605;220;215;73;749.1;223.4;83.4;10199;0.9;-6.9;13.5
SAE;199606;227;69;75;757.3;123.2;81.3;9371;5.1;-5.6;17.3
SAE;199607;210;8;73;756.3;251.3;82.5;9074;5.0;-4.6;15.3
SAE;199608;169;0;79;755.3;240.4;89.7;6199;5.1;-2.1;14.4
SAE;199609;144;14;76;750.2;220.0;84.4;5054;-0.1;-6.7;11.1
SAE;199610;109;23;70;752.4;250.9;72.2;8681;0.2;-9.1;9.7
SAE;199611;60;80;75;744.4;396.5;77.7;4990;-4.7;-15.7;10.1
SAE;199612;57;255;64;743.0;106.4;68.1;6290;-5.2;-19.7;4.1
SAE;199701;82;241;43;749.8;9.5;57.5;10213;-3.6;-11.4;5.8
SAE;199702;93;249;60;752.1;313.4;62.4;7651;-4.8;-15.2;4.1
SAE;199703;140;350;66;753.8;251.7;76.3;7541;-3.8;-13.0;4.3
SAE;199704;213;424;60;748.8;274.4;77.7;9630;-5.5;-14.9;4.0
SAE;199705;247;431;66;751.5;122.0;76.0;11176;1.2;-9.6;12.0
SAE;199706;186;240;88;750.3;249.6;88.2;4861;3.6;-2.6;14.0
SAE;199707;184;87;81;755.9;391.9;89.8;6649;4.3;-2.9;13.1
SAE;199708;183;1;66;757.8;240.7;81.8;9989;7.9;-1.7;15.2
SAE;199709;205;0;43;758.6;92.8;59.7;15586;7.0;-3.7;15.9
SAE;199710;112;17;58;751.2;230.1;68.5;9732;0.7;-9.3;11.4
SAE;199711;75;11;55;743.9;63.0;67.4;7876;-2.3;-10.5;6.6
SAE;199712;46;135;74;744.0;419.6;80.2;4596;-6.3;-15.2;3.0
SAE;199801;76;278;51;747.2;323.2;62.6;10056;-5.6;-16.2;7.5
SAE;199802;133;270;41;755.1;46.7;48.5;13120;-2.3;-13.0;9.1
SAE;199803;151;378;72;750.4;320.7;74.0;7080;-6.7;-18.3;4.9
SAE;199804;196;410;80;741.0;231.9;82.4;7286;-4.3;-15.1;6.2
SAE;199805;236;332;67;751.5;58.5;81.7;11369;1.4;-7.2;11.8
SAE;199806;253;183;77;755.4;281.6;85.0;9942;4.4;-7.5;15.1
SAE;199807;203;17;78;754.5;296.0;88.6;7487;5.8;-3.5;18.3
SAE;199808;216;0;63;756.5;196.9;77.7;12581;7.1;-5.6;18.0
SAE;199809;131;24;76;750.0;430.7;81.9;7105;2.6;-6.9;12.8
SAE;199810;79;17;87;749.1;401.4;84.6;3869;-1.4;-11.6;6.5
SAE;199811;70;148;70;745.7;339.9;76.7;4562;-7.9;-19.0;2.5
SAE;199812;53;268;61;749.3;172.9;65.8;6698;-6.7;-18.0;4.9
SAE;199901;63;313;64;746.2;270.9;65.4;7586;-6.1;-24.0;6.6
SAE;199902;84;573;78;742.3;425.5;79.5;5075;-10.0;-22.2;5.0
SAE;199903;170;750;64;744.2;229.2;71.6;10487;-4.8;-13.8;5.1
SAE;199904;208;762;80;746.7;260.2;83.4;7635;-3.6;-12.0;7.9
SAE;199905;226;617;72;752.6;464.8;81.6;10577;2.9;-4.1;11.5
SAE;199906;224;452;77;754.5;321.9;87.3;8320;2.6;-5.0;13.3
SAE;199907;220;258;71;755.8;209.6;84.5;9978;6.3;-2.1;16.2
SAE;199908;172;26;76;754.3;296.4;88.7;6886;5.9;0.0;15.4
SAE;199909;166;0;65;753.2;207.6;81.2;9179;5.4;-1.5;13.9
SAE;199910;120;11;66;752.1;104.2;71.5;9616;1.1;-7.7;9.3
SAE;199911;80;82;57;749.2;216.3;65.9;7335;-5.2;-17.5;9.1
SAE;199912;45;214;78;743.1;534.1;77.4;3755;-7.9;-17.6;2.1
SAE;200001;69;351;51;750.2;259.3;65.6;8731;-7.9;-18.6;0.1
SAE;200002;87;487;75;750.5;472.4;76.9;4712;-7.0;-17.0;1.6
SAE;200003;149;681;76;748.6;402.8;79.2;6688;-6.4;-17.0;0.3
SAE;200004;215;732;67;743.8;113.3;72.5;9417;-2.2;-10.8;9.2
SAE;200005;230;494;75;752.7;252.9;84.8;9368;2.4;-6.4;10.3
SAE;200006;266;271;65;757.8;146.1;78.3;11947;5.7;-3.5;14.8
SAE;200007;200;122;84;752.1;510.8;91.2;6317;3.1;-4.7;14.4
SAE;200008;201;20;62;758.0;246.9;79.2;11746;7.5;0.7;17.1
SAE;200009;150;4;66;753.3;209.4;76.6;10162;4.4;-3.2;13.4
SAE;200010;91;4;78;750.7;151.9;78.9;6832;0.9;-7.9;9.5
SAE;200011;65;38;69;743.1;156.1;75.6;5978;-3.9;-11.5;8.9
SAE;200012;48;64;70;745.0;136.9;67.5;6075;-4.2;-16.0;5.4
SAE;200101;60;138;68;743.3;103.7;69.5;6639;-6.9;-16.5;2.2
SAE;200102;97;242;69;746.5;338.9;69.5;7297;-7.2;-19.9;3.9
SAE;200103;113;342;90;740.9;601.1;86.2;3633;-4.0;-14.1;6.9
SAE;200104;185;467;86;744.9;373.4;81.4;5066;-5.4;-16.6;5.6
SAE;200105;256;375;68;752.7;65.2;83.0;12540;3.0;-6.2;10.8
SAE;200106;209;257;73;753.8;413.9;83.4;10172;2.3;-7.5;14.8
SAE;200107;208;48;74;755.4;179.6;84.7;10412;6.3;-1.3;15.4
SAE;200108;215;0;60;757.5;242.5;77.2;11901;7.9;-1.7;18.1
SAE;200109;115;48;88;749.7;448.9;91.3;3134;-0.5;-6.8;8.1
SAE;200110;126;4;60;756.3;127.4;71.4;11373;4.2;-5.1;13.6
SAE;200111;76;41;62;749.8;363.1;70.0;8473;-4.2;-15.1;6.7
SAE;200112;53;187;61;746.9;295.4;68.1;6452;-8.9;-26.0;2.3
SAE;200201;73;286;49;753.0;78.6;49.5;9576;-4.8;-17.4;5.3
SAE;200202;72;303;85;746.5;362.5;82.5;3278;-5.3;-16.9;5.3
SAE;200203;165;360;59;748.7;226.1;65.9;11634;-4.1;-15.8;3.4
SAE;200204;212;375;72;746.5;174.2;79.5;8446;-3.9;-11.7;4.0
SAE;200205;251;375;75;750.2;109.2;83.6;8810;0.9;-8.1;10.4
SAE;200206;266;149;69;756.0;238.3;81.8;11284;6.5;-3.3;18.4
SAE;200207;213;2;73;754.6;304.7;87.2;9186;5.8;-2.3;14.4
SAE;200208;181;0;74;754.4;494.7;84.9;8293;5.7;0.5;14.3
SAE;200209;158;11;70;752.9;217.2;78.3;8844;1.7;-9.3;11.6
SAE;200210;95;59;80;749.4;322.1;75.8;6722;0.0;-8.2;8.6
SAE;200211;56;115;78;744.1;442.1;85.2;4004;-3.2;-12.0;5.4
SAE;200212;45;178;65;746.1;265.1;75.6;5352;-4.6;-10.6;2.7
SAE;200301;59;291;67;743.0;284.8;71.0;7117;-9.0;-21.3;1.2
SAE;200302;126;494;38;745.3;87.8;46.1;12523;-9.2;-20.2;0.1
SAE;200303;180;391;52;752.5;83.4;61.1;14163;-4.4;-13.2;2.4
SAE;200304;215;383;68;747.6;182.2;76.1;10864;-3.6;-18.0;7.1
SAE;200305;234;296;76;754.2;250.0;79.5;10328;2.6;-8.6;12.5
SAE;200306;266;91;68;757.9;149.6;78.2;13151;9.2;2.3;17.2
SAE;200307;224;0;66;756.9;240.4;83.4;11905;7.0;-0.8;17.7
SAE;200308;218;0;55;759.5;105.4;74.0;13969;10.1;-2.4;19.0
SAE;200309;171;1;58;756.6;119.9;69.0;11925;4.1;-4.1;15.0
SAE;200310;103;38;63;746.1;414.7;62.1;9491;-1.9;-13.9;9.2
SAE;200311;78;57;59;749.9;118.8;62.7;8378;-1.0;-9.6;9.2
SAE;200312;56;98;61;747.9;182.5;60.5;7015;-5.2;-20.7;5.3
SAE;200401;52;326;84;740.0;480.9;76.1;4073;-9.1;-18.3;0.3
SAE;200402;107;475;68;747.0;176.8;58.8;7928;-7.4;-18.8;3.9
SAE;200403;177;510;63;748.4;92.3;66.6;10455;-6.5;-18.7;6.8
SAE;200404;226;549;75;745.6;149.0;82.5;9042;-3.7;-11.2;4.8
SAE;200405;245;510;71;748.9;185.6;86.1;9276;-1.4;-8.3;8.1
SAE;200406;225;399;81;755.1;219.6;85.5;7438;3.2;-4.5;12.7
SAE;200407;211;173;73;756.0;241.4;85.7;8645;5.3;-2.7;14.6
SAE;200408;202;7;76;754.7;252.2;85.0;9622;6.5;-1.2;15.8
SAE;200409;163;5;65;756.8;199.9;78.5;9778;4.2;-5.8;13.3
SAE;200410;114;4;79;749.8;132.5;81.4;8203;2.2;-7.9;12.3
SAE;200411;63;36;73;749.5;141.4;73.1;5606;-4.6;-16.1;8.0
SAE;200412;64;80;47;748.1;160.5;60.3;9313;-4.8;-15.5;3.8
SAE;200501;66;200;63;748.8;322.0;64.8;6957;-8.7;-22.4;3.4
SAE;200502;105;421;63;741.4;200.0;76.5;7354;-12.5;-24.0;-0.6
SAE;200503;165;465;69;746.3;145.0;75.5;10568;-6.4;-21.5;5.5
SAE;200504;213;403;71;747.1;215.7;79.8;9455;-3.3;-12.3;6.3
SAE;200505;237;426;72;752.5;289.6;83.0;10650;1.0;-9.1;13.4
SAE;200506;253;284;71;756.7;172.9;82.2;11555;5.0;-8.0;16.7
SAE;200507;195;70;79;755.4;264.1;87.9;7666;5.5;-2.5;18.6
SAE;200508;170;1;78;754.8;433.4;90.5;7210;4.1;-3.6;13.3
SAE;200509;162;1;62;755.9;150.7;86.2;9913;4.6;-6.6;13.2
SAE;200510;135;7;44;755.8;131.7;60.9;12390;4.5;-4.9;13.4
SAE;200511;72;15;62;748.1;60.6;71.0;7199;-4.9;-15.9;8.6
SAE;200512;55;118;66;744.3;271.8;73.0;6542;-9.3;-21.5;0.3
SAE;200601;80;246;45;748.9;136.4;54.3;10840;-7.3;-15.7;3.2
SAE;200602;103;300;67;741.8;193.3;69.9;6921;-8.7;-18.2;3.4
SAE;200603;140;385;75;741.0;483.2;80.9;6580;-7.6;-22.3;5.1
SAE;200604;193;406;75;747.5;239.0;86.2;7543;-3.7;-13.1;4.7
SAE;200605;200;345;81;752.4;405.6;88.1;7213;0.3;-8.8;8.7
SAE;200606;286;271;64;758.0;114.0;79.7;14036;5.0;-8.6;15.3
SAE;200607;258;33;56;760.9;140.8;76.8;13951;9.9;3.7;16.4
SAE;200608;135;4;90;751.5;490.6;94.7;4157;2.0;-4.0;10.4
SAE;200609;182;2;60;756.2;230.2;71.9;11969;7.4;0.7;17.6
SAE;200610;119;0;61;753.6;141.0;65.8;10803;4.1;-4.0;12.1
SAE;200611;69;13;66;752.7;164.5;66.7;7480;-1.6;-15.7;7.9
SAE;200612;60;55;39;754.7;111.9;52.0;9675;-3.0;-12.5;6.7
SAE;200701;47;136;75;750.2;432.8;79.2;5947;-5.3;-19.8;3.9
SAE;200702;95;219;63;744.9;294.1;69.5;8403;-4.7;-11.1;5.0
SAE;200703;161;358;62;746.3;78.3;76.3;11165;-5.6;-15.6;3.1
SAE;200704;265;330;41;754.1;11.6;68.5;17862;1.5;-9.0;9.0
SAE;200705;214;196;74;749.9;356.7;82.7;10310;2.0;-6.5;12.3
SAE;200706;227;100;79;753.0;298.2;88.8;9513;4.7;-3.2;14.3
SAE;200707;216;3;71;755.1;377.2;85.1;11189;5.4;-3.5;17.7
SAE;200708;188;0;66;754.9;282.3;85.2;10440;5.6;-1.2;15.6
SAE;200709;162;7;66;754.9;174.1;83.3;9725;1.4;-6.8;10.5
SAE;200710;138;11;55;754.9;46.6;65.8;12369;0.4;-13.5;11.0
SAE;200711;61;124;65;748.4;372.8;74.3;6381;-5.1;-17.3;6.4
SAE;200712;47;297;54;750.6;371.1;60.8;8101;-6.4;-14.1;1.2
SAE;200801;58;339;62;750.4;173.2;61.2;8067;-4.7;-14.8;3.8
SAE;200802;111;342;41;754.5;161.8;50.4;12230;-4.4;-14.0;5.6
SAE;200803;135;464;84;739.5;518.7;84.2;7200;-8.0;-19.0;2.7
SAE;200804;196;659;85;744.0;401.9;88.4;6230;-4.7;-16.3;3.1
SAE;200805;257;552;63;751.5;51.0;78.6;11369;2.2;-6.1;12.2
SAE;200806;239;276;79;755.2;114.9;88.4;8469;5.0;-4.3;15.5
SAE;200807;216;103;74;755.8;262.2;84.4;10123;5.6;-2.5;14.2
SAE;200808;206;1;68;755.5;208.0;81.7;11116;6.4;-2.3;14.9
SAE;200809;158;2;69;753.4;139.0;77.7;9062;2.0;-5.9;14.9
SAE;200810;110;6;68;752.9;147.5;80.3;8953;0.9;-9.8;9.7
SAE;200811;71;28;63;746.7;147.1;71.7;7588;-4.3;-17.4;5.2
SAE;200812;52;155;62;746.1;234.8;74.0;6758;-6.8;-13.7;1.1
SAE;200901;74;211;42;742.5;90.6;59.5;10453;-7.8;-16.3;-0.9
SAE;200902;94;319;76;741.8;268.7;81.3;5185;-9.7;-18.9;3.0
SAE;200903;145;460;81;744.4;322.9;80.7;6658;-7.5;-16.2;2.3
SAE;200904;223;412;63;748.6;24.4;77.1;12193;-1.2;-8.5;3.4
SAE;200905;250;307;74;755.7;130.1;79.3;10893;2.9;-7.5;15.5
SAE;200906;192;112;87;753.9;278.8;91.2;5822;3.2;-4.2;12.7
SAE;200907;199;2;76;756.6;367.1;85.5;7640;6.3;-2.7;15.7
