stn;time;gre000m0;hto000m0;nto000m0;prestam0;ure200m0;rre150m0;tre200m0;sre000m0;tre200mn;tre200mx
NEU;200609;142;0;74;960.4;78.3;153.1;17.7;9860;9.6;27.3
NEU;200610;91;0;73;960.1;80.4;100.4;13.5;7326;7.6;20.8
NEU;200611;57;0;69;964.0;78.7;38.5;7.7;5410;-1.0;14.4
NEU;200612;33;0;79;968.7;80.9;70.0;3.5;3376;-2.3;14.1
NEU;200701;40;1;-;965.7;76.7;60.3;5.1;3768;-6.6;14.1
NEU;200702;75;0;-;957.0;76.3;94.5;5.6;6735;-0.8;12.8
NEU;200703;129;0;-;959.3;69.5;100.4;6.5;9740;-1.0;17.1
NEU;200704;232;0;-;961.5;56.8;36.3;14.5;18303;2.0;25.5
NEU;200705;199;0;-;956.7;70.1;160.4;14.8;11541;4.8;27.2
NEU;200706;209;0;-;958.0;71.3;164.6;17.8;10778;10.0;28.6
NEU;200707;214;0;-;960.4;69.0;171.0;18.1;13039;9.0;30.4
NEU;200708;186;0;-;959.6;74.4;276.2;17.8;12507;10.6;28.5
NEU;200709;164;0;-;963.5;73.0;62.6;14.0;12861;6.0;23.8
NEU;200710;86;0;-;965.1;78.7;15.7;10.1;5502;2.1;20.1
NEU;200711;49;0;-;963.0;77.5;55.5;4.1;4214;-4.2;13.2
NEU;200712;25;0;-;966.6;84.4;104.3;1.4;1600;-5.0;10.6
NEU;200801;47;0;-;964.2;80.4;71.2;3.5;4655;-2.9;11.6
NEU;200802;86;0;-;969.1;72.2;29.1;4.3;8325;-4.5;15.2
NEU;200803;122;1;-;953.5;68.1;80.1;5.1;5609;-4.9;17.0
NEU;200804;146;0;-;954.9;70.8;104.7;8.5;6481;-1.1;20.9
NEU;200805;226;0;-;957.1;66.2;55.7;15.5;10884;5.4;25.4
NEU;200806;225;0;-;960.4;70.1;55.0;18.0;10731;8.5;30.9
NEU;200807;247;0;-;960.4;66.0;126.8;19.2;14738;9.9;30.2
NEU;200808;208;0;-;959.7;71.1;105.2;18.6;13438;8.9;27.5
NEU;200809;149;0;-;960.8;76.1;93.5;13.4;9434;4.8;26.4
NEU;200810;86;0;-;961.9;83.0;108.0;10.3;5606;0.5;20.4
NEU;200811;51;0;-;958.5;81.8;29.4;5.6;4129;-2.8;14.1
NEU;200812;27;1;-;960.5;84.9;108.9;1.4;2013;-6.8;8.3
NEU;200901;34;7;-;957.1;85.7;44.4;-1.2;2119;-7.8;8.5
NEU;200902;79;2;-;957.3;79.5;59.7;1.2;5018;-6.0;10.4
NEU;200903;125;0;-;958.6;68.9;54.8;5.7;7902;-1.3;14.9
NEU;200904;203;0;-;956.3;64.8;22.3;12.1;12496;3.8;21.9
NEU;200905;239;0;-;962.2;65.4;37.3;16.2;14024;5.5;31.5
NEU;200906;253;0;-;959.7;66.6;92.5;17.4;13469;9.0;28.8
NEU;200907;228;0;-;960.6;64.8;96.6;19.8;12994;11.2;29.4
NEU;200908;238;0;-;961.8;63.9;45.0;21.0;16905;11.3;33.6
NEU;200909;164;0;-;962.9;70.6;37.2;16.9;11454;9.0;28.7
NEU;200910;103;0;-;961.4;73.4;32.7;10.7;8405;0.3;25.9
NEU;200911;43;0;-;956.0;83.3;113.2;7.9;2683;0.6;17.0
NEU;200912;28;1;-;952.0;80.9;144.3;2.3;1841;-10.0;9.9
NEU;201001;30;2;-;956.1;83.2;36.1;-0.7;1665;-6.4;7.5
NEU;201002;67;1;-;949.0;78.4;71.8;1.4;3327;-7.8;11.7
NEU;201003;129;0;-;959.6;66.0;47.9;5.2;8784;-5.9;17.7
NEU;201004;221;0;-;960.6;58.7;15.4;11.2;13900;0.7;25.5
NEU;201005;178;0;-;957.0;71.2;87.5;12.6;7569;5.3;27.6
NEU;201006;233;0;-;958.2;68.5;45.5;17.7;12080;7.6;30.5
NEU;201007;257;0;-;961.5;60.5;24.8;21.6;16703;11.5;34.3
NEU;201008;188;0;-;960.1;70.9;138.5;18.1;10749;9.3;30.3
NEU;201009;170;0;-;959.7;69.7;18.7;14.5;12130;4.3;23.3
NEU;201010;91;0;-;957.7;78.0;17.9;9.6;6664;-0.1;21.0
NEU;201011;52;1;-;951.4;80.5;90.7;6.0;4166;-7.1;16.9
NEU;201012;34;5;-;955.0;81.7;117.9;0.2;2971;-9.4;11.5
NEU;201101;45;0;-;961.9;81.7;38.6;1.9;3669;-6.1;12.4
NEU;201102;79;0;-;961.2;79.2;28.6;3.3;6769;-5.2;13.3
NEU;201103;143;0;-;962.8;66.8;18.7;7.4;11445;-1.1;18.3
NEU;201104;241;0;-;960.9;56.4;8.7;13.6;17580;3.0;25.4
NEU;201105;258;0;-;962.0;59.6;53.4;16.1;17326;5.8;29.0
NEU;201106;230;0;-;960.9;67.0;63.1;17.5;11451;7.5;32.5
NEU;201107;236;0;-;957.8;64.6;106.1;17.6;13687;9.4;29.5
NEU;201108;229;0;-;960.1;67.1;69.3;20.0;15431;9.2;32.8
NEU;201109;179;0;-;962.4;75.1;75.5;17.3;13929;7.4;28.1
NEU;201110;103;0;-;964.5;82.6;68.1;10.5;8676;1.3;21.9
NEU;201111;41;0;-;964.0;92.6;12.6;5.9;2648;0.2;14.0
NEU;201112;27;1;-;962.0;84.6;167.6;4.3;2005;-3.1;11.6
NEU;201201;43;0;-;965.9;82.0;90.2;3.2;4257;-5.0;10.2
NEU;201202;101;1;-;967.1;71.5;14.4;-2.3;8691;-13.2;14.6
NEU;201203;177;0;-;968.2;61.7;17.4;9.0;15818;-0.8;19.6
NEU;201204;154;0;-;949.9;71.2;86.7;9.4;6956;0.4;26.0
NEU;201205;244;0;-;959.3;66.1;55.7;14.8;14284;2.9;28.1
NEU;201206;237;0;-;959.1;71.7;121.0;18.1;12702;8.2;30.6
NEU;201207;257;0;-;960.6;65.5;106.2;19.2;15107;10.1;31.7
NEU;201208;231;0;-;961.6;67.0;111.9;20.4;16005;10.9;33.6
NEU;201209;137;0;-;960.5;77.2;104.3;15.1;8822;6.8;25.9
NEU;201210;84;0;-;957.2;82.7;82.5;10.8;5893;-0.3;21.6
NEU;201211;41;0;-;957.5;86.0;156.3;6.5;2467;-0.1;16.7
NEU;201212;32;2;-;958.7;83.0;177.8;2.9;2303;-6.9;12.0
NEU;201301;43;1;-;958.2;81.8;40.9;1.6;3300;-6.3;11.3
NEU;201302;72;3;-;956.8;77.5;53.2;0.0;3473;-6.3;8.8
NEU;201303;96;0;-;950.1;76.3;69.2;3.3;4606;-4.6;12.2
NEU;201304;152;0;-;957.8;71.6;91.8;9.6;7736;0.3;23.9
NEU;201305;183;0;-;955.9;73.7;113.4;11.4;7868;4.3;21.6
NEU;201306;250;0;-;961.6;67.3;93.6;16.9;13819;7.5;31.7
NEU;201307;272;0;-;962.7;64.2;116.8;21.7;18003;11.5;34.5
NEU;201308;243;0;-;962.0;66.1;63.3;19.8;17069;10.9;31.3
NEU;201309;152;0;-;960.7;73.0;88.3;16.0;9853;8.0;27.2
NEU;201310;79;0;-;961.1;82.7;116.9;12.3;4621;4.5;21.2
NEU;201311;46;0;-;959.3;78.0;86.7;5.3;3937;-3.5;16.7
NEU;201312;38;0;-;966.3;88.2;103.2;2.1;3607;-3.6;13.2
NEU;201401;42;0;-;954.5;84.8;89.3;3.6;3387;-1.9;11.2
NEU;201402;71;0;-;954.1;83.9;105.4;4.2;4187;-1.1;10.6
NEU;201403;163;0;-;959.9;66.0;27.5;8.0;13520;-0.6;19.8
NEU;201404;193;0;-;957.8;65.2;93.0;11.7;11998;1.4;21.2
NEU;201405;218;0;-;959.8;69.3;96.9;13.0;11578;4.3;25.7
NEU;201406;282;0;-;960.3;60.9;51.2;18.8;17480;9.3;31.2
NEU;201407;209;0;-;959.0;75.9;153.8;18.4;10567;10.3;30.4
NEU;201408;196;0;-;959.4;71.4;77.3;17.4;10156;9.4;26.4
NEU;201409;173;0;-;961.5;75.3;16.2;16.4;12208;7.4;25.9
NEU;201410;106;0;-;961.6;83.9;88.7;13.2;8009;3.9;21.1
NEU;201411;35;0;-;955.6;92.7;90.8;7.2;1637;2.7;12.3
NEU;201412;34;0;-;963.7;79.7;31.2;4.2;3192;-7.9;12.1
NEU;201501;37;1;-;962.0;82.3;82.1;2.7;2855;-3.1;13.6
NEU;201502;69;1;-;958.9;79.4;36.6;1.0;4134;-5.4;10.6
NEU;201503;137;0;-;962.8;65.9;66.8;7.3;10902;-0.3;17.1
NEU;201504;207;0;-;963.4;59.1;84.0;10.9;13777;0.0;21.9
NEU;201505;223;0;-;960.5;65.8;130.0;14.7;13058;5.5;28.1
NEU;201506;275;0;-;962.5;63.7;63.9;19.3;16234;9.5;30.5
NEU;201507;286;0;-;960.8;52.3;36.5;23.6;19401;10.4;37.8
NEU;201508;211;0;-;960.5;65.9;69.1;20.7;14377;11.2;35.1
NEU;201509;161;0;-;961.0;67.1;71.7;14.6;11114;7.8;24.2
NEU;201510;89;0;-;961.0;79.6;43.5;10.1;5870;3.7;18.0
NEU;201511;58;0;-;965.6;78.9;68.6;8.1;5474;-2.6;19.6
NEU;201512;29;0;-;972.4;93.9;13.7;4.4;1744;-0.4;11.0
NEU;201601;42;1;-;959.1;82.9;165.4;3.8;3445;-5.9;13.3
NEU;201602;54;0;-;956.7;78.5;102.6;4.6;2661;-1.4;16.0
NEU;201603;127;0;-;956.7;69.6;52.5;5.8;7964;-1.8;18.1
NEU;201604;162;0;-;956.4;71.4;143.2;9.6;8436;-0.4;20.7
NEU;201605;208;0;-;957.4;70.7;154.4;13.2;11511;4.7;26.0
NEU;201606;218;0;-;959.3;76.5;153.2;17.0;9565;10.2;30.2
NEU;201607;265;0;-;962.6;64.1;54.7;20.8;17109;10.3;32.3
NEU;201608;234;0;-;963.9;62.5;27.3;20.6;16691;10.7;32.0
NEU;201609;170;0;-;962.9;71.5;46.6;17.9;12885;9.2;28.5
NEU;201610;93;0;-;963.4;79.4;84.5;9.7;7466;2.8;17.7
NEU;201611;48;0;-;959.2;82.7;103.5;5.6;4151;-2.7;15.0
NEU;201612;31;0;-;972.6;90.3;0.0;1.4;2535;-2.8;11.5
NEU;201701;36;3;-;965.3;82.7;34.9;-1.9;1921;-10.0;7.5
NEU;201702;82;0;-;961.0;78.0;58.8;4.8;5976;-0.7;16.8
NEU;201703;147;0;-;961.0;70.2;62.1;9.1;11470;1.2;20.5
NEU;201704;216;0;-;962.4;59.2;44.9;10.3;14504;-0.2;23.7
NEU;201705;235;0;-;960.7;68.0;88.2;15.0;13668;3.2;28.6
NEU;201706;286;0;-;960.0;61.5;60.0;20.8;17139;8.2;33.6
NEU;201707;235;0;-;960.8;64.2;77.3;20.6;13188;12.6;33.2
NEU;201708;213;0;-;962.2;67.6;84.2;20.5;14045;10.8;33.9
NEU;201709;155;0;-;960.8;69.5;23.4;14.4;9897;5.7;26.3
NEU;201710;118;0;-;966.1;71.0;20.6;12.2;11585;4.1;23.0
NEU;201711;50;0;-;961.1;76.4;58.7;5.8;4068;-1.4;15.1
NEU;201712;29;1;-;961.1;82.9;141.7;2.3;2397;-3.6;12.1
NEU;201801;35;0;-;960.0;84.8;164.6;5.3;2091;-1.1;11.6
NEU;201802;68;0;-;956.8;71.1;31.0;0.3;3502;-10.2;9.3
NEU;201803;101;2;-;948.2;80.4;95.5;4.3;4697;-6.6;13.5
NEU;201804;215;0;-;957.0;61.0;22.7;13.4;14209;0.3;25.4
NEU;201805;211;0;-;958.4;71.3;95.8;15.5;11336;7.1;25.7
NEU;201806;287;0;-;960.3;64.7;69.3;19.3;17141;11.5;29.7
NEU;201807;273;0;-;960.1;62.6;117.4;21.6;18270;13.2;32.4
NEU;201808;229;0;-;961.7;61.4;56.7;21.6;16047;9.1;34.0
NEU;201809;181;0;-;964.8;65.2;17.9;17.2;14482;5.7;28.7
NEU;201810;113;0;-;960.8;71.6;32.0;12.1;10985;2.1;21.5
NEU;201811;36;0;-;959.7;87.9;40.3;6.0;1702;-0.5;14.1
NEU;201812;30;0;-;965.3;84.2;145.9;4.4;2002;-2.4;11.8
